product_a,product_b,category_a,category_b,same_category,return_corr_mean,return_corr_day1,return_corr_day2,return_corr_day3,return_corr_min,return_corr_max,return_corr_std,return_corr_stable_days,rolling_return_corr_mean,rolling_return_corr_std,price_level_corr_mean,spread_corr_mean,relationship_score
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_ECLIPSE_CHARCOAL,galaxy_sounds,translators,False,0.007778891395784682,0.006518959670229384,0.008237349044060403,0.008580365473064261,0.006518959670229384,0.008580365473064261,0.0009018447879900413,3,0.008737712447274684,0.06795087840817017,-0.0019008983295484491,0.7861746214922877,0.01494428407613391
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_EVENING_BREATH,galaxy_sounds,oxygen_shakes,False,0.0057755760707067635,0.010424264223274443,0.010744615342156025,-0.003842151353310179,-0.003842151353310179,0.010744615342156025,0.006802017681632308,2,0.004048785679922748,0.07335464799730322,-0.04858215896303549,0.8648884392185326,0.014934642406335751
ROBOT_VACUUMING,SNACKPACK_STRAWBERRY,robotics,snackpacks,False,0.007349963879579217,0.003670181713230644,0.007604187641437553,0.010775522284069455,0.003670181713230644,0.010775522284069455,0.002906307903821393,3,0.006487331465925555,0.07618992608479146,-0.011934792771808903,0.7542622975311514,0.01486965181522579
MICROCHIP_TRIANGLE,SNACKPACK_PISTACHIO,microchips,snackpacks,False,0.00014906303861917056,0.00568700203379081,-0.01642596478807329,0.01118615187013999,-0.01642596478807329,0.01118615187013999,0.011933393560994482,2,-0.0005442805917650733,0.07242434960182816,0.10251094147945546,0.0078762976519257,0.014854710758826073
PEBBLES_L,UV_VISOR_AMBER,pebbles,uv_visors,False,0.005296736415057297,0.007378018644082951,0.00032879354925101275,0.00818339705183793,0.00032879354925101275,0.00818339705183793,0.003528219648619415,3,0.004521220798300992,0.06898627291299474,0.037193387685179526,0.023315687880032524,0.014844663880860214
ROBOT_LAUNDRY,PANEL_2X4,robotics,panels,False,-0.003632667087054302,-0.021795974309128496,0.022743448075660175,-0.011845475027694586,-0.021795974309128496,0.022743448075660175,0.019088001419653427,2,-0.002595322363956135,0.06785798208929032,-0.07337291566706962,0.7017946060174419,0.014745135903694891
TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,translators,translators,True,0.00801159478779106,0.014316266079248532,0.019000115545561896,-0.009281597261437248,-0.009281597261437248,0.019000115545561896,0.012376738393572324,2,0.008721333943282929,0.06825274368992461,-0.021537607247330337,0.7233267759039793,0.014719096518037362
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_MINT,oxygen_shakes,oxygen_shakes,True,0.007030213760135466,0.004500377243039071,0.012638472016237247,0.0039517920211300794,0.0039517920211300794,0.012638472016237247,0.003971956439571023,3,0.00638033062984376,0.06687918083240794,0.014655605346926745,0.7716864698138023,0.014685133607692353
ROBOT_LAUNDRY,SNACKPACK_RASPBERRY,robotics,snackpacks,False,0.00607476130030812,0.0072666838112417755,0.004574744811543144,0.006382855278139443,0.004574744811543144,0.0072666838112417755,0.0011203646188946892,3,0.006508050631892905,0.07358370033434995,0.02238062732543848,0.7743724539923252,0.014664903574916276
GALAXY_SOUNDS_DARK_MATTER,ROBOT_DISHES,galaxy_sounds,robotics,False,0.0010099677874607926,0.0014957131223285716,-0.008677897980160004,0.01021208822021381,-0.008677897980160004,0.01021208822021381,0.007719449723926252,2,0.0034578614864507924,0.07081470470517492,-0.08556615926057082,0.7827051110308524,0.014657723368335563
MICROCHIP_RECTANGLE,UV_VISOR_RED,microchips,uv_visors,False,-0.004106634338476924,0.0006188377635015784,0.0007245491857806918,-0.013663289964713042,-0.013663289964713042,0.0007245491857806918,0.006757713804488069,1,-0.004956748308682265,0.07263902300759129,0.06615588123655293,0.015282477627331092,0.014587547035701923
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_SUEDE,galaxy_sounds,sleep_pods,False,0.004373601994617043,0.013957064632892115,-0.010314177434736076,0.009477918785695089,-0.010314177434736076,0.013957064632892115,0.010545578387934667,2,0.0056057354157642856,0.07707531135386364,0.054785001994768934,0.7948294622370232,0.014516850434124472
SLEEP_POD_POLYESTER,PEBBLES_M,sleep_pods,pebbles,False,-0.008041025170051124,-0.010967086033005714,-0.014205888914430925,0.0010498994372832645,-0.014205888914430925,0.0010498994372832645,0.006562831893238391,2,-0.009356218018130191,0.07113910583621641,-0.014974353156267864,0.01048327904265515,0.014428564108003847
PANEL_1X4,SNACKPACK_RASPBERRY,panels,snackpacks,False,0.007737395787107666,0.015452613461716192,0.009223905697624489,-0.001464331798017684,-0.001464331798017684,0.015452613461716192,0.006985844879266294,2,0.008665922771767863,0.06876319572154783,-0.01834780057641568,0.7591574370858596,0.014312287699525143
PEBBLES_XS,SNACKPACK_RASPBERRY,pebbles,snackpacks,False,-0.0007953639881354372,-0.004153023878671848,-0.016894409147783084,0.01866134106204862,-0.016894409147783084,0.01866134106204862,0.014708461356225642,2,-0.0014315388145125288,0.0774601268743177,-0.09187053062207301,-0.014841724262131891,0.014167623143626984
MICROCHIP_CIRCLE,SNACKPACK_CHOCOLATE,microchips,snackpacks,False,0.0007995708621556758,-0.006043472555592791,0.001562313775804186,0.006879871366255633,-0.006043472555592791,0.006879871366255633,0.005303428896782088,2,0.00038966838241144525,0.07441375426718087,-0.089704161091459,-0.0008374121494793668,0.014149632909813976
SLEEP_POD_SUEDE,SNACKPACK_STRAWBERRY,sleep_pods,snackpacks,False,-0.0050126962546932115,0.002670859828388642,-0.0024855657311950476,-0.015223382861273229,-0.015223382861273229,0.002670859828388642,0.007520672481953832,2,-0.004205766290828654,0.07091906980534228,0.04819179107638923,0.8393355453695993,0.014021670535005628
PEBBLES_M,UV_VISOR_ORANGE,pebbles,uv_visors,False,-0.005631696946507486,-0.019570647817503794,-0.001336411604363589,0.0040119685823449235,-0.019570647817503794,0.0040119685823449235,0.010095281280328633,2,-0.0038674587536147577,0.06877316237329323,-0.045281112954266144,-0.009953508850855235,0.014008968237157353
PEBBLES_M,OXYGEN_SHAKE_GARLIC,pebbles,oxygen_shakes,False,0.0037961885781927474,0.005899549173963482,0.004606150206346153,0.0008828663542686073,0.0008828663542686073,0.005899549173963482,0.0021266256538886694,3,0.0032311533535133324,0.06869241295166371,0.04826336464082289,0.0031063554120111434,0.013916713042274678
GALAXY_SOUNDS_SOLAR_FLAMES,UV_VISOR_YELLOW,galaxy_sounds,uv_visors,False,0.0024076478379993493,0.00015305134154671866,0.002341158484305705,0.004728733688145624,0.00015305134154671866,0.004728733688145624,0.0018686060508411372,3,0.002136621707794217,0.07018899597521862,-0.0642362441381887,0.7622226113072487,0.01386518314980656
SLEEP_POD_POLYESTER,ROBOT_VACUUMING,sleep_pods,robotics,False,0.003316072446365396,0.008392612042050468,0.002259126317294011,-0.0007035210202482906,-0.0007035210202482906,0.008392612042050468,0.003787942318425699,2,0.003961685878291283,0.06369280147647645,-0.05902285732561494,0.6663731382956625,0.013846520734406398
ROBOT_IRONING,PANEL_2X2,robotics,panels,False,-0.004453352691518905,0.014999725815449935,-0.010626247539507055,-0.017733536350499596,-0.017733536350499596,0.014999725815449935,0.014058095795885366,2,-0.003073133737745372,0.06565984962267198,-0.056510616732333235,0.6046429517653733,0.013779219518264758
PEBBLES_M,UV_VISOR_AMBER,pebbles,uv_visors,False,0.003199490465994145,-0.0010674318484812924,0.005220475126935566,0.00544542811952816,-0.0010674318484812924,0.00544542811952816,0.003018567043101236,2,0.0014631336313598979,0.07202321455606626,-0.064809919660383,-0.02263679674647308,0.013758666313570724
MICROCHIP_OVAL,MICROCHIP_SQUARE,microchips,microchips,True,0.004528216065404016,0.022880662709532384,0.003927399260623164,-0.013223413773943498,-0.013223413773943498,0.022880662709532384,0.014745548939840553,2,0.005866963438387056,0.06906502372364676,-0.049341222277535644,0.5247234190071756,0.013725583008163567
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_RECTANGLE,galaxy_sounds,microchips,False,-0.003688058786619599,-0.0016060332666246958,-0.008002929835736987,-0.0014552132574971138,-0.008002929835736987,-0.0014552132574971138,0.0030516957905042303,3,-0.0011674839590531778,0.06983880092871671,0.05296566016165214,0.020305038491915565,0.013676868381510157
MICROCHIP_CIRCLE,TRANSLATOR_ECLIPSE_CHARCOAL,microchips,translators,False,-0.007356806545519762,-0.003239295052618095,-0.004940217929905213,-0.013890906654035976,-0.013890906654035976,-0.003239295052618095,0.0046721966874767725,3,-0.007839715010427973,0.0724635143017122,0.0010347545723049523,-0.006205100861617285,0.013616234626193147
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_SOLAR_WINDS,galaxy_sounds,galaxy_sounds,True,-0.0011662025886737387,-0.00016302080060308182,-0.01126169701036407,0.007926110044945936,-0.01126169701036407,0.007926110044945936,0.007865441931762368,2,-0.0014308660491264963,0.06798186271354306,-0.0818701877000456,0.8120969348177288,0.013606784107605166
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_GARLIC,oxygen_shakes,oxygen_shakes,True,0.003005325804147446,-0.0017192498393199696,0.007678468672970328,0.00305675857879198,-0.0017192498393199696,0.007678468672970328,0.0038367748875665236,2,0.0029864111931991615,0.06946817771563851,-0.061417077159894674,0.7933604717414046,0.013504941821580496
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_LAUNDRY,galaxy_sounds,robotics,False,0.0008195015440292415,0.0011727537855006622,-0.009938962648340073,0.011224713494927136,-0.009938962648340073,0.011224713494927136,0.008643644575981935,2,0.0005195846397773139,0.0657503688090483,0.08584038481715299,0.7241598142167428,0.0134334285711658
SLEEP_POD_SUEDE,OXYGEN_SHAKE_CHOCOLATE,sleep_pods,oxygen_shakes,False,-0.0011258754969929487,-0.004408468609991063,-6.001228126443029e-05,0.0010908544002766472,-0.004408468609991063,0.0010908544002766472,0.0023682182738361673,2,0.00021371370148805797,0.06905908890716315,-0.0811587228426848,0.7724010567691136,0.01340341853159005
UV_VISOR_MAGENTA,OXYGEN_SHAKE_CHOCOLATE,uv_visors,oxygen_shakes,False,0.006401166428773295,0.005362193912600989,0.00013595820193097733,0.01370534717178792,0.00013595820193097733,0.01370534717178792,0.00558818260086049,3,0.007204656120474883,0.07293374420806994,-0.010736332176042326,0.818262268953578,0.013360523876409828
ROBOT_DISHES,UV_VISOR_AMBER,robotics,uv_visors,False,0.0022710486594145264,0.015307365299311095,-0.0015262693636996754,-0.0069679499573678414,-0.0069679499573678414,0.015307365299311095,0.009481987680952741,1,0.0035678288267565494,0.06705561388111053,-0.07045371491378985,0.732630437943293,0.013088798734166204
MICROCHIP_TRIANGLE,PEBBLES_M,microchips,pebbles,False,-0.006599416681276255,0.0002572644981084612,-0.015473871918141372,-0.004581642623795856,-0.015473871918141372,0.0002572644981084612,0.006578790281247057,2,-0.006394298729371971,0.06954705700511568,-0.023222194127710413,-0.014360332070318458,0.012993253680742485
UV_VISOR_RED,OXYGEN_SHAKE_CHOCOLATE,uv_visors,oxygen_shakes,False,0.006481847008419711,0.013740787221750393,0.009335593964018521,-0.0036308401605097827,-0.0036308401605097827,0.013740787221750393,0.007373432635345404,2,0.0063257461146050895,0.07312461141446785,0.024206663178788723,0.8678682392162947,0.012930456220650182
SLEEP_POD_SUEDE,TRANSLATOR_GRAPHITE_MIST,sleep_pods,translators,False,0.006355331544856145,-0.0010524240405313998,0.018326600920004172,0.0017918177550956646,-0.0010524240405313998,0.018326600920004172,0.008544233754888567,2,0.00752009718945947,0.06995095155387626,0.02263353908190265,0.7530986908483669,0.012890903867803496
MICROCHIP_RECTANGLE,SNACKPACK_STRAWBERRY,microchips,snackpacks,False,-0.006388763321368183,-0.0012639764126121766,-0.011620180655818515,-0.006282132895673859,-0.011620180655818515,-0.0012639764126121766,0.004228574946520719,3,-0.007610321298316636,0.07002249981699356,-0.004978096618151036,0.00013756196241001875,0.012724440673973483
MICROCHIP_SQUARE,OXYGEN_SHAKE_MORNING_BREATH,microchips,oxygen_shakes,False,-0.001256431493151193,-0.0035737909369937077,-0.004714379070586064,0.004518875528126192,-0.004714379070586064,0.004518875528126192,0.004110220084548176,2,0.0007006758496979113,0.07134960394235396,-0.07475753856343985,-0.07713223394907939,0.012664435978331902
PEBBLES_S,ROBOT_LAUNDRY,pebbles,robotics,False,-0.0027627410385700087,0.009252073775437715,-0.013782875379075197,-0.0037574215120725453,-0.013782875379075197,0.009252073775437715,0.009430244343636214,2,-0.0030046914394301714,0.07287914912090264,0.059904113710332885,0.004228774330240204,0.012663363861548304
MICROCHIP_TRIANGLE,UV_VISOR_ORANGE,microchips,uv_visors,False,-0.0018412342906144717,-0.014331098485544739,-0.00829287595348092,0.017100271567182246,-0.014331098485544739,0.017100271567182246,0.013618627340457658,2,-0.002361387434284138,0.071153262110606,0.06964637414378658,0.012467716931165024,0.012565897050316877
SLEEP_POD_POLYESTER,MICROCHIP_TRIANGLE,sleep_pods,microchips,False,0.0012190368818333994,-0.015113495828653732,0.006029477214857147,0.012741129259296784,-0.015113495828653732,0.012741129259296784,0.011869436573141871,2,0.0014970122126856545,0.0631459774640476,0.07561177036225293,0.0002349182563406299,0.012543507680177306
TRANSLATOR_ASTRO_BLACK,PANEL_4X4,translators,panels,False,0.00011320117337148353,0.004255991967776763,-0.008839709617251446,0.004923321169589133,-0.008839709617251446,0.004923321169589133,0.00633652327303321,2,-7.395372430339432e-05,0.0654990295916696,0.08503746766123461,0.7523773420408154,0.01251700065838917
PEBBLES_XL,TRANSLATOR_ECLIPSE_CHARCOAL,pebbles,translators,False,-0.007271210123847682,-0.01919687277730775,-0.0031323096851397225,0.0005155520909044259,-0.01919687277730775,0.0005155520909044259,0.00856320797277049,2,-0.00897043132588629,0.07900343344046218,0.008812115787475613,0.024038341409606437,0.012413068379437132
ROBOT_MOPPING,TRANSLATOR_VOID_BLUE,robotics,translators,False,-0.0027293204402331077,-0.0012734457191507006,0.0015359887703404907,-0.008450504371889114,-0.008450504371889114,0.0015359887703404907,0.004204932795544206,2,-0.003413812839400492,0.0709208025331275,-0.054876068340728466,0.6894142346776025,0.012350780906744643
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,galaxy_sounds,galaxy_sounds,True,0.001200405536621674,-0.004279629178424992,0.0029989618333884187,0.004881883954901595,-0.004279629178424992,0.004881883954901595,0.003950479657586605,2,0.002442158419705055,0.0739450300138967,-0.06868391584045609,0.7885089142368019,0.012314573586791435
PEBBLES_L,SNACKPACK_CHOCOLATE,pebbles,snackpacks,False,0.002416331658583869,0.011033011554809513,0.007041195945081671,-0.010825212524139578,-0.010825212524139578,0.011033011554809513,0.009503947152728336,2,0.002191199145338206,0.0717564115793088,0.0618173446277309,0.010908508523621943,0.012275257981020556
SLEEP_POD_LAMB_WOOL,MICROCHIP_CIRCLE,sleep_pods,microchips,False,-0.007122404676173644,-0.025900687414762223,-0.0035684588621297517,0.008101932248371043,-0.025900687414762223,0.008101932248371043,0.01410714793112093,2,-0.006749429015138229,0.06624221977580269,-0.016407305532766408,0.02760153154604063,0.01226756624831677
PEBBLES_M,PANEL_2X4,pebbles,panels,False,0.006573907732278517,0.012827636986715091,-0.013721490664875756,0.020615576874996218,-0.013721490664875756,0.020615576874996218,0.014698988604668901,2,0.008074638561230885,0.07071060031546768,-0.017660739826463906,0.0020235559246565963,0.012244858326366747
PEBBLES_XS,UV_VISOR_ORANGE,pebbles,uv_visors,False,-0.006452671016538548,-0.01408345406560113,-0.015320735529345035,0.01004617654533052,-0.015320735529345035,0.01004617654533052,0.011677376831791054,2,-0.0063918364767938385,0.06899783333765042,-0.0207711522593516,-0.023682320663443765,0.012170343363597166
PEBBLES_M,ROBOT_LAUNDRY,pebbles,robotics,False,0.0075428015841844465,0.018484554936854244,0.004337388358914927,-0.00019353854321582986,-0.00019353854321582986,0.018484554936854244,0.007955031928329331,2,0.00741863014642481,0.06554286913489195,-0.007979606677196494,-0.017319556254650075,0.012111653772068309
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_GRAPHITE_MIST,galaxy_sounds,translators,False,0.004953440636642949,0.003942637607389374,-0.0033016123612334635,0.014219296663772937,-0.0033016123612334635,0.014219296663772937,0.007188502641422103,2,0.00721406874100361,0.06982675112020485,-0.027807540177056472,0.7626803442404125,0.01204224076427984
PEBBLES_XS,PANEL_1X4,pebbles,panels,False,0.0016374530175277916,0.0035957215399979353,-0.0067328526343821814,0.008049490146967622,-0.0067328526343821814,0.008049490146967622,0.006191689388791195,2,0.0016695983240887248,0.07616004324786702,0.0658036620031565,0.07015980895168582,0.01199395630768729
TRANSLATOR_ASTRO_BLACK,SNACKPACK_CHOCOLATE,translators,snackpacks,False,0.005046583358526636,0.006979044038330416,-0.00023829405188581163,0.008399000089135302,-0.00023829405188581163,0.008399000089135302,0.0037816676858118373,2,0.0057360703787811005,0.07274468801888474,0.028614940283231804,0.8337090390050931,0.01196137650497248
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_TRIANGLE,galaxy_sounds,microchips,False,-0.0030469260169248783,-0.0021604453517459292,0.0027520869481861927,-0.009732419647214899,-0.009732419647214899,0.0027520869481861927,0.005135180114332598,2,-0.001547574572250276,0.07091024112428655,-0.054231555468324054,0.0015229733833915515,0.011924947669595086
PEBBLES_XS,UV_VISOR_YELLOW,pebbles,uv_visors,False,0.007815836056847929,-0.013531996889123732,0.02586632820381291,0.01111317685585461,-0.013531996889123732,0.02586632820381291,0.016252412073100117,2,0.008983377572315368,0.06993211214486833,-0.004008214783186877,-0.0017034681188828154,0.011897106389819992
MICROCHIP_SQUARE,ROBOT_VACUUMING,microchips,robotics,False,-0.005272463109432793,-0.01285009662326602,-0.003399799748482254,0.00043250704344989564,-0.01285009662326602,0.00043250704344989564,0.005581937602024868,2,-0.005615917361692928,0.07006050276079391,-0.026894024731642225,-0.02780002669485432,0.011820962375465132
MICROCHIP_SQUARE,TRANSLATOR_VOID_BLUE,microchips,translators,False,-0.003236415078028683,-0.01429630193020798,0.0031112636382157077,0.0014757930579062228,-0.01429630193020798,0.0031112636382157077,0.007848970798434692,1,-0.0029915850005173355,0.07282492830694741,0.05657112412477195,0.02077161298330094,0.011767906174316129
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_2X2,galaxy_sounds,panels,False,0.002544349442177151,-0.001377471186850744,0.007168655127243937,0.0018418643861382589,-0.001377471186850744,0.007168655127243937,0.00352412473148382,2,0.0025225847266844383,0.06736832905796425,-0.053463052970996065,0.7693523163628608,0.011665221799322785
ROBOT_IRONING,UV_VISOR_MAGENTA,robotics,uv_visors,False,0.005044703706325571,0.0114713361830605,-0.009463890593472309,0.013126665529388522,-0.009463890593472309,0.013126665529388522,0.010281358867007782,2,0.004596622109874185,0.06361782387067737,0.03147236994845833,0.6363013041738679,0.011617920821816653
SLEEP_POD_SUEDE,PANEL_1X2,sleep_pods,panels,False,0.0027756082201145144,-0.011806751657923423,0.004442235852083709,0.015691340466183257,-0.011806751657923423,0.015691340466183257,0.011287736807828127,2,0.0028263818501489146,0.0669102318713329,-0.053233384157390706,0.7407239566420777,0.01156001862275791
SLEEP_POD_POLYESTER,TRANSLATOR_VOID_BLUE,sleep_pods,translators,False,0.004713523893622696,0.0011013742171451242,0.013456102131379414,-0.00041690466765644993,-0.00041690466765644993,0.013456102131379414,0.006212932661016138,2,0.00504420370972845,0.06876325314215183,0.03098562768073825,0.7875426432835785,0.011553520437366998
UV_VISOR_AMBER,PANEL_4X4,uv_visors,panels,False,0.006154589387388888,0.012977563179586921,-0.0022173333795085983,0.007703538362088341,-0.0022173333795085983,0.012977563179586921,0.00629924083018846,2,0.008610486567937939,0.06150576846684399,-0.010244200133190681,0.7409784483265506,0.011372465120896683
MICROCHIP_RECTANGLE,ROBOT_LAUNDRY,microchips,robotics,False,-0.0023034183564476654,-0.01126858977374789,0.00939062531884143,-0.005032290614436537,-0.01126858977374789,0.00939062531884143,0.008652007470746643,2,-0.002626922866087164,0.06623090248884365,-0.055041148365891655,0.014914474034600368,0.011371006507601481
SLEEP_POD_SUEDE,PANEL_2X2,sleep_pods,panels,False,-0.0013833483825578545,-0.013127695324410684,0.013946221019420392,-0.0049685708426832715,-0.013127695324410684,0.013946221019420392,0.011339888347911005,2,-0.001449654714252714,0.07227904223702496,0.06593303804088359,0.7622021115590415,0.01136675276620322
MICROCHIP_TRIANGLE,SNACKPACK_STRAWBERRY,microchips,snackpacks,False,0.00177673319283718,0.0065330958403674085,-0.014564456366536187,0.013361560104680318,-0.014564456366536187,0.013361560104680318,0.011886486394607376,2,0.001047186878628307,0.07207517584543192,-0.06388555368171162,-0.002510238469729748,0.011347777818195013
SLEEP_POD_NYLON,UV_VISOR_AMBER,sleep_pods,uv_visors,False,0.006046791372520643,0.0036161568277183046,-0.0012735176404020999,0.015797734930245725,-0.0012735176404020999,0.015797734930245725,0.007178110443122775,2,0.00579647626796887,0.067044763170863,0.01765856382315259,0.7458879170571965,0.011325657113848683
UV_VISOR_AMBER,TRANSLATOR_GRAPHITE_MIST,uv_visors,translators,False,0.001185999026016353,-0.0009659297932873662,0.0034303906917883234,0.0010935361795481016,-0.0009659297932873662,0.0034303906917883234,0.0017959807878253776,2,1.3076970793745408e-05,0.07096846542530622,0.06648114869687215,0.7579449613305279,0.011259307276893428
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_TRIANGLE,galaxy_sounds,microchips,False,-0.005375501902585609,-0.020170665050364432,-0.015061478580513541,0.019105637923121147,-0.020170665050364432,0.019105637923121147,0.01743598963772501,2,-0.005684856560044506,0.07335323838908726,0.02606593956676641,0.0013309549727318372,0.01119502768392556
SLEEP_POD_COTTON,TRANSLATOR_ASTRO_BLACK,sleep_pods,translators,False,0.002369214312136577,0.009958651649858038,0.014131553090863138,-0.016982561804311444,-0.016982561804311444,0.014131553090863138,0.013789409118472812,2,0.0018989178546740375,0.06777980321738286,0.05679559001192699,0.7386371585209681,0.011177394768384634
MICROCHIP_CIRCLE,UV_VISOR_ORANGE,microchips,uv_visors,False,-0.0025746617647270115,0.013871985459414643,-0.008730820491090968,-0.01286515026250471,-0.01286515026250471,0.013871985459414643,0.011751377914985808,2,-0.0017332169311198244,0.06717213622972122,0.05473743926876975,-0.011698762235587115,0.011164993580161254
MICROCHIP_SQUARE,OXYGEN_SHAKE_EVENING_BREATH,microchips,oxygen_shakes,False,-0.0033510468773744004,-0.01080719530779712,0.001346903751280725,-0.0005928490756068062,-0.01080719530779712,0.001346903751280725,0.0053314333482173395,2,-0.0033842536465888092,0.07334431721520897,-0.04169348171928239,-0.04634659644514433,0.01105341304974346
SLEEP_POD_NYLON,ROBOT_DISHES,sleep_pods,robotics,False,-0.0015737537610750931,0.006146966946146523,-0.002838031605672079,-0.008030196623699724,-0.008030196623699724,0.006146966946146523,0.00585643751626066,2,-0.0005638541097667933,0.06869861029997017,0.061959744127520734,0.7343457707968332,0.011005103118273234
MICROCHIP_OVAL,PEBBLES_L,microchips,pebbles,False,-0.0009250524534457821,-0.0016330547365851283,-0.008846604962167942,0.007704502338415724,-0.008846604962167942,0.007704502338415724,0.006775482203924991,2,0.0004707568298766343,0.07391298887795945,-0.06740071651654896,0.022452415361013483,0.010982056585504657
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_NYLON,galaxy_sounds,sleep_pods,False,0.006701050465075635,-0.00510520156743023,0.011811172289503628,0.013397180673153507,-0.00510520156743023,0.013397180673153507,0.00837335241264567,2,0.008707372644984224,0.06872810316840777,-0.003765209399829439,0.7470677422571107,0.010970936458648757
SLEEP_POD_NYLON,PANEL_2X2,sleep_pods,panels,False,-0.0042669235825996705,-0.012117850667754075,0.009644936501697381,-0.010327856581742317,-0.012117850667754075,0.009644936501697381,0.009864275880191188,2,-0.004143946630281096,0.07169625363217706,0.033590151365024946,0.7438729701858141,0.010927997621597518
MICROCHIP_TRIANGLE,PANEL_2X2,microchips,panels,False,0.00508151195509518,0.01650796546825546,0.004618270239944438,-0.0058816998429143605,-0.0058816998429143605,0.01650796546825546,0.00914640996426256,2,0.004656462348658839,0.07012827283053993,0.024709748927481012,0.005016723768451051,0.010772027860631486
TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE_EVENING_BREATH,translators,oxygen_shakes,False,0.004595261116455862,0.004918037563170391,0.0018399714861530934,0.007027774300044102,0.0018399714861530934,0.007027774300044102,0.0021301741689150064,3,0.006505118563152342,0.06891724008829438,0.01086571174228553,0.8297458653331399,0.010685727628280819
ROBOT_DISHES,PANEL_1X2,robotics,panels,False,0.00037181667025893393,-0.00023559288320684662,0.00956766253282988,-0.008216619638846233,-0.008216619638846233,0.00956766253282988,0.007273095758326497,1,0.0009476952467469806,0.0618822636476822,-0.06912797641078416,0.7354437942779762,0.010624376485439286
SLEEP_POD_LAMB_WOOL,SLEEP_POD_COTTON,sleep_pods,sleep_pods,True,-0.0028267667172638816,-0.0009016938239966967,0.01085914497170155,-0.0184377512994965,-0.0184377512994965,0.01085914497170155,0.01203762052939668,2,-0.002910888173582079,0.0657554381713192,-0.04533221083269965,0.7189462929569689,0.01048543834945744
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_POLYESTER,galaxy_sounds,sleep_pods,False,0.005241179922435939,0.016188782190619994,-0.008920479514312903,0.008455237091000723,-0.008920479514312903,0.016188782190619994,0.010499726296553463,2,0.007574200197162662,0.06992012424050298,-0.015113446169623438,0.7782909906214958,0.010482385985068789
SLEEP_POD_LAMB_WOOL,PEBBLES_L,sleep_pods,pebbles,False,-0.003116814136626554,-0.010534111354281063,-0.00222111082338811,0.003404779767789512,-0.010534111354281063,0.003404779767789512,0.005725666467596834,2,-0.0041022415021593145,0.0659625418210927,0.03684095842713708,0.010107088411778367,0.010303246679133501
ROBOT_IRONING,TRANSLATOR_VOID_BLUE,robotics,translators,False,-0.0046710380829338635,-0.0006147996642590249,-0.0177609186360744,0.004362604051531834,-0.0177609186360744,0.004362604051531834,0.009476369438735744,2,-0.003608940403513616,0.06973266500127544,0.02623869483681997,0.6455791514831262,0.010166758021798315
UV_VISOR_AMBER,PANEL_1X2,uv_visors,panels,False,0.00666055174533185,-0.002347791523725279,0.00924249752701042,0.013086949232710409,-0.002347791523725279,0.013086949232710409,0.006560367803166732,2,0.007341666604919041,0.0731657562561338,-0.0005985554624049575,0.7707140357482952,0.010098752674480536
MICROCHIP_CIRCLE,ROBOT_VACUUMING,microchips,robotics,False,-0.0005649427051863763,0.02854443853854371,-0.020509036175874754,-0.009730230478228087,-0.020509036175874754,0.02854443853854371,0.02104855846784642,2,-0.000566470447381537,0.06940842622297962,0.0683807586569445,0.012618320543372504,0.010056141831351825
ROBOT_IRONING,OXYGEN_SHAKE_MINT,robotics,oxygen_shakes,False,-7.907485603868916e-05,-0.002817741992214309,-0.005922326268193281,0.008502843692291522,-0.005922326268193281,0.008502843692291522,0.006199279816198791,2,0.0011986674276203155,0.0817211954066071,0.0655907745201697,0.6457089364816256,0.010039223983352876
PEBBLES_S,ROBOT_MOPPING,pebbles,robotics,False,-0.0049273731195986666,-0.008965128284156106,-0.00044827940073471494,-0.005368711673905177,-0.008965128284156106,-0.00044827940073471494,0.0034909658181652317,3,-0.004648090351631685,0.06630661265864389,-0.007838721176083288,-0.0019876419146342187,0.010018822641974618
MICROCHIP_TRIANGLE,ROBOT_MOPPING,microchips,robotics,False,-0.0003612027198924689,0.0036902573985885478,-0.006504616046601448,0.0017307504883354934,-0.006504616046601448,0.0036902573985885478,0.004417092732399255,1,-0.0009893538793344563,0.070511352146519,0.06368781698095452,0.00366398456445796,0.009980034971772756
