name,q,expected_pnl,mc_mean_path,std_path,std_100,p01_path,p05_path,prob_gt_0_norm,prob_gt_250k_norm,prob_gt_500k_norm,prob_gt_1m_norm,objective_lambda_0,objective_lambda_0.25,objective_lambda_0.5,objective_lambda_1,objective_lambda_2
grid_ko_100_ac_+90,"(90, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",120023.46146825,133404.701421163,6705830.863253013,670583.0863253013,-11554455.413448181,-9976647.924260708,0.5710247611606298,0.4231560048925725,0.28548074497122033,0.09471692155433425,120023.46146825,-47622.310113075335,-215268.08169440067,-550559.6248570513,-1221142.7111823526
grid_ko_50_ac_+30,"(30, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",119938.46765222654,125443.42469507005,4114982.0541034536,411498.20541034534,-12923252.933437433,-5050802.183825825,0.6146532080596826,0.37597533904273345,0.17784617421310145,0.016230939481549637,119938.46765222654,17063.9162996402,-85810.63505294613,-291559.7377581188,-703057.9431684641
grid_ko_50_ac_-30,"(-30, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",119938.46765222654,117584.40687981142,7900978.7797319265,790097.8779731926,-34182018.305921204,-14912050.586568521,0.5603284624416733,0.4346237261139445,0.3152472512161199,0.13266878148472733,119938.46765222654,-77586.00184107161,-275110.47133436974,-670159.410320966,-1460257.2882941586
grid_ko_100_ac_+95,"(95, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",119648.46146825,133684.6195724345,7113978.988063938,711397.8988063938,-12126208.405216578,-10491821.096499637,0.5667822384995631,0.4273076192195863,0.2964446619465604,0.10795163367916832,119648.46146825,-58201.013233348465,-236050.48793494693,-591749.4373381438,-1303147.3361445377
grid_ko_100_ac_-95,"(-95, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",119648.46146825,108797.72982411545,13966164.489770416,1396616.4489770415,-57807531.99192969,-27227050.057115775,0.5341357185209846,0.46281918519812315,0.3926811229523651,0.264234128999022,119648.46146825,-229505.65077601039,-578659.7630202707,-1276967.9875087915,-2673584.436485833
grid_ko_50_ac_-35,"(-35, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",119563.46765222657,116554.48872853983,8338696.384912928,833869.6384912927,-35963168.06910518,-15840751.132625775,0.55700649498229,0.4378497374144449,0.3241122166179027,0.14551967001635474,119563.46765222657,-88903.94197059661,-297371.3515934198,-714306.1708390662,-1548175.8093303589
grid_ko_50_ac_+35,"(35, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",119563.46765222657,125723.34284634166,4057019.1395755657,405701.9139575566,-11233845.69863792,-5158055.580375577,0.615891400032546,0.3739126119883849,0.1741930631880625,0.014997506668841662,119563.46765222657,18137.989162837417,-83287.48932655173,-286138.44630533,-691840.3602628866
partial_AC_45_KO_+20,"(0, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 20)",119437.47136261247,121002.56044094013,5512474.131643306,551247.4131643306,-23444750.7211731,-9340877.12000748,0.5857663124398754,0.4063868766448955,0.2449819937155393,0.05508830424989146,119437.47136261247,-18374.38192847019,-156186.23521955285,-431809.9418017182,-983057.3549660488
grid_ko_100_ac_+100,"(100, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",119273.46146825003,133964.53772370607,7533896.0370296985,753389.6037029698,-12709800.493193112,-11002890.064646078,0.5628960121730653,0.43112220219105474,0.3066560014670107,0.12119804771715659,119273.46146825003,-69073.93945749244,-257421.3403832349,-634116.1422347198,-1387505.7459376897
grid_ko_100_ac_-100,"(-100, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",119273.46146825003,107767.81167284393,14450156.2014738,1445015.62014738,-59649634.56891623,-28163371.554719567,0.5328918594004336,0.46395797293722474,0.3960919655945976,0.2710989396983406,119273.46146825003,-241980.443568595,-603234.34860544,-1325742.15867913,-2770757.77882651
grid_ko_50_ac_-40,"(-40, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",119188.46765222657,115524.5705772683,8783655.964337613,878365.5964337613,-37792141.81131912,-16792727.79558077,0.5539681912952681,0.440805986635516,0.3323092258751611,0.15798238963678635,119188.46765222657,-100402.93145621376,-319994.3305646541,-759177.1287815347,-1637542.725215296
grid_ko_50_ac_+40,"(40, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",119188.46765222657,126003.2609976132,4061538.411768316,406153.8411768316,-9531324.988795152,-5398868.089162478,0.6154133617124298,0.37369837319188504,0.17422393557205046,0.015054071412035977,119188.46765222657,17650.007358018673,-83888.45293618922,-286965.373524605,-693119.2147014366
grid_ko_100_ac_+105,"(105, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",118898.46146825005,134244.45587497772,7963720.545638609,796372.0545638609,-13288428.933964036,-11516250.953361297,0.5593415987010546,0.43462017472872133,0.3161304291265705,0.1342779358189476,118898.46146825005,-80194.55217271516,-279287.5658136804,-677473.5930956108,-1473845.6476594717
grid_ko_100_ac_-105,"(-105, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",118898.46146825005,106737.89352157239,14935549.568621755,1493554.9568621754,-61494487.364294745,-29117387.185881034,0.5317253609421765,0.4650264896089038,0.3992981963011213,0.2776168458010173,118898.46146825005,-254490.2777472938,-627879.0169628377,-1374656.4953939253,-2868211.4522561007
grid_ko_50_ac_-45,"(-45, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",118813.4676522266,114494.6524259968,9234810.760271465,923481.0760271465,-39583636.255046725,-17727757.5458491,0.5511859674244833,0.4435176704685296,0.3398870712307791,0.16999096356951782,118813.4676522266,-112056.80135456004,-342927.0703613467,-804667.60837492,-1728148.6844020665
grid_ko_50_ac_+45,"(45, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",118813.4676522266,126283.17914888472,4128334.678748149,412833.4678748149,-8123818.23826401,-5722258.568628358,0.6132500772353138,0.37532929888306443,0.17791447036323305,0.0164015810490302,118813.4676522266,15605.100683522876,-87603.26628518084,-294020.0002225883,-706853.4680974032
grid_ko_100_ac_+110,"(110, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",118523.46146825008,134524.37402624922,8401932.119422248,840193.2119422248,-13869450.015232883,-12030699.846502585,0.5560914584930479,0.437825885111276,0.3249020690353588,0.1470578761198298,118523.46146825008,-91524.84151730611,-301573.1445028623,-721669.7504739747,-1561862.9624161995
grid_ko_100_ac_-110,"(-110, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",118523.46146825008,105707.97537030088,15422212.246128019,1542221.2246128018,-63302844.38487895,-30054654.867948152,0.5306295328280198,0.4660307588326362,0.40231664626924873,0.28380904526859574,118523.46146825008,-267031.84468495037,-652587.1508381509,-1423697.7631445518,-2965918.9877573536
partial_AC_45_KO_+10,"(0, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 10)",118520.47259940783,120082.1086587733,5509671.902366847,550967.1902366846,-23439500.7211731,-9335627.12000748,0.585160579882612,0.4056946831023752,0.24434886877433415,0.0548129781903931,118520.47259940783,-19221.324959763326,-156963.12251893448,-432446.7176372768,-983413.9078739614
grid_ko_50_ac_-50,"(-50, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",118438.46765222662,113464.73427472526,9691295.60143047,969129.560143047,-41421298.75124941,-18673578.762475934,0.5486341139846265,0.44600856452423093,0.3468954708866503,0.1815055124530645,118438.46765222662,-123843.92238353513,-366126.3124192969,-850691.0924908204,-1819820.6526338675
grid_ko_50_ac_+50,"(50, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",118438.46765222662,126563.09730015631,4254475.660682259,425447.5660682259,-7764368.893105245,-6095481.449461034,0.6096418063517157,0.3785729463630417,0.18490018247790513,0.019128975276056996,118438.46765222662,12076.576135170151,-94285.31538188632,-307009.09841599927,-732456.6644842252
grid_ko_100_ac_-115,"(-115, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",118148.46146825008,104678.0572190293,15910027.75580806,1591002.775580806,-65147465.55935006,-31002885.94204857,0.5295983966281957,0.46697617018816917,0.4051624794592654,0.2896956564030978,118148.46146825008,-279602.2324269514,-677352.9263221528,-1472854.314112556,-3063857.089693362
grid_ko_100_ac_+115,"(115, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",118148.46146825008,134804.29217752087,8847284.596294506,884728.4596294506,-14446875.586955113,-12548915.629830409,0.5531176486616747,0.44076477692434113,0.33301495549060517,0.15944336297935735,118148.46146825008,-103033.65343911256,-324215.7683464752,-766579.9981612004,-1651308.4577906511
partial_AC_50_CO_+0,"(0, 0, 0, 0, 0, 0, -50, 50, 50, 0, -50, 500)",118102.19058544579,119196.90305644323,3110624.6523031406,311062.46523031406,-9955317.265689524,-4368505.719124817,0.6479061218935894,0.33577432085845593,0.10977592748113896,0.0022904608134970074,118102.19058544579,40336.57427786727,-37429.04202971124,-192960.27464486827,-504022.73987518233
grid_ko_50_ac_+55,"(55, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",118063.46765222665,126843.01545142788,4434900.455818478,443490.0455818478,-7929755.6774663245,-6504671.808649106,0.6049629804079657,0.38304391541481453,0.19456214646305714,0.023371162899298702,118063.46765222665,7190.956256764708,-103681.55513869724,-325426.5779296211,-768916.6235114689
grid_ko_50_ac_-55,"(-55, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",118063.46765222665,112434.8161234537,10152391.544295538,1015239.1544295538,-43215841.37225966,-19602349.053849276,0.5462891545463313,0.448300575203294,0.35338280346518247,0.19250608446251294,118063.46765222665,-135746.3209551618,-389556.1095625502,-897175.6867773271,-1912414.841206881
partial_AC_45_KO_+5,"(0, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 5)",118061.97321780551,119621.8827676899,5508342.343653671,550834.2343653671,-23436875.7211731,-9333002.12000748,0.5848563208100531,0.4053496389735779,0.24403522167897718,0.05467792199326333,118061.97321780551,-19646.58537353626,-157355.14396487805,-432772.2611475616,-983606.4955129287
grid_ko_100_ac_+120,"(120, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",117773.46146825011,135084.2103287924,9298752.018113982,929875.2018113981,-15031336.877402205,-13066318.981535785,0.5503933182730009,0.4434617443465225,0.3405174089097155,0.1713718533067365,117773.46146825011,-114695.33898459942,-347164.13943744893,-812101.740343148,-1741976.9421545463
grid_ko_100_ac_-120,"(-120, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",117773.46146825011,103648.13906775783,16398893.21858773,1639889.321858773,-66968253.98222185,-31951668.58154569,0.5286265994048681,0.4678675550379534,0.4078493736563199,0.29529566364559845,117773.46146825011,-292198.8689964431,-702171.1994611364,-1522115.860390523,-3162005.182249296
grid_ko_50_ac_+60,"(60, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",117688.46765222665,127122.93360269944,4663312.549765265,466331.2549765265,-8293331.716959672,-6949877.91776166,0.5996228287695442,0.3883091727187964,0.20615701468067243,0.029243662176447527,117688.46765222665,1105.6539080950315,-115477.15983603659,-348642.7873242998,-814974.0423008263
grid_ko_50_ac_-60,"(-60, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",117688.46765222665,111404.89797218212,10617497.854068989,1061749.785406899,-45010451.49710366,-20554065.601361807,0.5441299264331754,0.45041358620604,0.3593948271734561,0.20298749022225,117688.46765222665,-147748.97869949808,-413186.4250512228,-944061.3177546723,-2005811.1031615713
partial_AC_45_KO_+0,"(0, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",117603.4738362032,119161.65687660649,5507060.535372041,550706.0535372042,-23434250.7211731,-9330377.12000748,0.5845511418339775,0.40500530977161003,0.24372352799157632,0.05454459938331676,117603.4738362032,-20073.039548097848,-157749.5529323989,-433102.57970100094,-983808.6332382051
grid_ko_100_ac_+125,"(125, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",117398.46146825014,135364.12848006396,9755485.453785768,975548.5453785767,-15617543.544277472,-13582673.438558359,0.5478934760384142,0.44594024434218077,0.34745847898604865,0.1828059864142908,117398.46146825014,-126488.67487639404,-370375.8112210382,-858150.0839103266,-1833698.6292889034
grid_ko_100_ac_-125,"(-125, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",117398.46146825014,102618.22091648621,16888717.458019145,1688871.7458019145,-68769023.87346928,-32903356.285396088,0.5277093385110283,0.46870925275082886,0.4103896824169549,0.30062690463776753,117398.46146825014,-304819.4749822285,-727037.4114327071,-1571473.2843336645,-3260345.030135579
grid_ko_50_ac_-65,"(-65, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",117313.46765222668,110374.97982091058,11086109.789810564,1108610.9789810565,-46849783.52335776,-21513170.364061695,0.5421375067525415,0.4523654743430921,0.36497403604613887,0.2129551543329724,117313.46765222668,-159839.27709303744,-436992.02183830156,-991297.5113288298,-2099908.490309886
grid_ko_50_ac_+65,"(65, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",117313.46765222668,127402.85175397096,4933050.65843394,493305.065843394,-8754823.57231329,-7418772.604907122,0.5939862326582523,0.3939746147557646,0.21894523648751413,0.036780682982529025,117313.46765222668,-6012.798808621825,-129339.06526947033,-375991.59819116734,-869296.6640345614
grid_ko_0_ac_+5,"(5, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",117228.47383620322,119441.57502787808,5177066.555430781,517706.6555430781,-21687722.866860975,-8410033.57122891,0.5895696228334383,0.39879747569059987,0.2298442513734697,0.044082501861031166,117228.47383620322,-12198.1900495663,-141624.85393533582,-400478.18170687486,-918184.837249953
grid_ko_0_ac_-5,"(-5, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",117228.47383620322,118131.73872533497,5862062.464631582,586206.2464631582,-25208557.59462769,-10257293.478378076,0.5792511872511943,0.41040905801628647,0.2568897708351434,0.06604564814396315,117228.47383620322,-29323.08777958632,-175874.64939537586,-468977.77262695495,-1055184.0190901132
grid_ko_100_ac_+130,"(130, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",117023.46146825014,135644.0466313355,10216778.68810765,1021677.8688107651,-16200361.825132193,-14100201.07770071,0.5455953157659224,0.4482218767280279,0.3538857986239411,0.19372758598976147,117023.46146825014,-138396.00573444113,-393815.4729371324,-904654.407342515,-1926332.27615328
grid_ko_100_ac_-130,"(-130, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",117023.46146825014,101588.30276521467,17379419.40736389,1737941.9407363893,-70598242.98286785,-33864781.77406966,0.5268422961714527,0.4695051684824976,0.41279457924418694,0.30570608572097613,117023.46146825014,-317462.0237158472,-751947.5088999445,-1620918.4792681392,-3358860.4200045285
grid_ko_50_ac_-70,"(-70, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",116938.46765222671,109345.06166963905,11557800.951755736,1155780.0951755736,-48677259.924613744,-22450871.44960808,0.5402950588682719,0.4541722168414456,0.37015941741961417,0.2224218812513971,116938.46765222671,-172006.5561416667,-460951.5799355601,-1038841.6275233469,-2194621.7226989204
grid_ko_50_ac_+70,"(70, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",116938.46765222671,127682.76990524256,5237733.922093686,523773.3922093686,-9271409.471226543,-7911283.872405092,0.5883340308119066,0.3997307499248991,0.23228277913406425,0.04590165196991004,116938.46765222671,-14004.880400115435,-144948.22845245758,-406834.92455714184,-930608.3167665105
grid_ko_0_ac_+10,"(10, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",116853.47383620325,119721.49317914963,4877159.365508342,487715.9365508342,-19910599.287260137,-7492191.206466481,0.5946772228230073,0.39242654829991575,0.2160528028749369,0.03508741502095984,116853.47383620325,-5075.510301505303,-127004.49443921386,-370862.462714631,-858578.3992654652
grid_ko_0_ac_-10,"(-10, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",116853.47383620325,117101.82057406336,6237804.094096806,623780.4094096806,-26953296.057532303,-11174345.875030043,0.5742994820968292,0.4154876186014087,0.26953067738932524,0.07841745206746412,116853.47383620325,-39091.62851621691,-195036.73086863707,-506926.9355734774,-1130707.344983158
grid_ko_100_ac_+135,"(135, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",116648.46146825017,135923.96478260707,10682041.006409481,1068204.1006409482,-16786959.97222656,-14620650.926260931,0.5434782828228724,0.4503262442966614,0.35984437418441795,0.20413265914438505,116648.46146825017,-150402.56369198687,-417453.58885222394,-951555.639172698,-2019759.739813646
grid_ko_100_ac_-135,"(-135, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",116648.46146825017,100558.38461394321,17870926.765990917,1787092.6765990916,-72397532.75959136,-34816841.20627161,0.5260215825668827,0.4702588235764277,0.41507418554362885,0.310548816475439,116648.46146825017,-330124.7076815227,-776897.8768312957,-1670444.2151308414,-3457536.891729933
grid_ko_50_ac_+75,"(75, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",116563.46765222671,127962.68805651416,5571632.38707691,557163.238707691,-9820160.332109839,-8416757.738720268,0.5828573890517774,0.40536177541213425,0.24566523493398262,0.056415343461889415,116563.46765222671,-22727.34202469603,-162018.15170161877,-440599.7710554643,-997763.0097631552
grid_ko_50_ac_-75,"(-75, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",116563.46765222671,108315.1435183675,12032209.206424896,1203220.9206424896,-50475060.74027847,-23389801.338515427,0.5385876442734765,0.4558480428451976,0.3749864538255643,0.23140539129286458,116563.46765222671,-184241.76250839568,-485046.9926690181,-1086657.4529902628,-2289878.3736327523
grid_ko_0_ac_-15,"(-15, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",116478.47383620328,116071.90242279187,6630760.625412238,663076.0625412238,-28768418.576963864,-12101329.784117974,0.5697209694942729,0.4202058740647754,0.28149789616640963,0.09135473773129449,116478.47383620328,-49290.54179910268,-215059.55743440863,-546597.5887050205,-1209673.6512462443
grid_ko_0_ac_+15,"(15, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",116478.47383620328,120001.41133042124,4613210.57527939,461321.05752793903,-18146179.405630864,-6573927.045690823,0.5996684266336418,0.386125031903507,0.20288658171458407,0.027733579069022296,116478.47383620328,1148.2094542185223,-114182.05492776624,-344842.58369173575,-806163.6412196748
pure_excluding_edge_below_0.05,"(0, 0, 0, 0, 0, 0, 0, 50, 50, -50, -50, 0)",116372.22843259596,120546.57590266046,2925845.675916628,292584.5675916628,-9081358.234321773,-3765866.286539792,0.6545886251332889,0.32393794069897225,0.09490036161772109,0.001263554311208026,116372.22843259596,43226.08653468026,-29920.055363235442,-176212.33915906685,-468796.90675072966
grid_ko_100_ac_+140,"(140, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",116273.4614682502,136203.88293387866,11150775.593722384,1115077.5593722383,-17377793.566778067,-15138754.634046115,0.5415239964169074,0.45227097386062665,0.36537598161948315,0.2140273897919867,116273.4614682502,-162495.9283748094,-441265.318217869,-998804.0979039881,-2113881.6572762267
grid_ko_100_ac_-140,"(-140, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",116273.4614682502,99528.46646267165,18363174.861441106,1836317.4861441106,-74225053.99472494,-35774826.22357563,0.5252436862855497,0.4709733995417595,0.41723768396282956,0.3151696564627291,116273.4614682502,-342805.91006777744,-801885.281603805,-1720044.0246758603,-3556361.510819971
grid_ko_50_ac_+80,"(80, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",116188.46765222674,128242.60620778568,5929812.918878288,592981.2918878288,-10385760.510838442,-8924463.368666865,0.5776712465083246,0.4107333460456722,0.2587326819981647,0.06805240851858403,116188.46765222674,-32056.855319730472,-180302.17829168768,-476792.8242356021,-1069774.116123431
grid_ko_50_ac_-80,"(-80, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",116188.46765222674,107285.22536709598,12509025.418154858,1250902.5418154858,-52278380.638813786,-24328505.206406914,0.5370020259275824,0.4574056010682958,0.3794872668244751,0.2399264789779899,116188.46765222674,-196537.1678016447,-509262.80325551616,-1134714.074163259,-2385616.615978745
grid_ko_0_ac_-20,"(-20, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",116103.47383620328,115041.98427152037,7038049.161863092,703804.9161863092,-30542839.772719998,-13021356.864794469,0.5655144001608026,0.4245579293638753,0.2927190333277448,0.10457922312187445,116103.47383620328,-59847.755210374016,-235798.9842569513,-587701.4423501058,-1291506.358536415
grid_ko_0_ac_+20,"(20, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",116103.47383620328,120281.32948169278,4391708.451761286,439170.84517612855,-16411797.683779933,-5698126.898790329,0.604252479571496,0.3802269369812236,0.19102117954992637,0.022075812410094656,116103.47383620328,6310.762542171142,-103481.948751861,-323067.3713399253,-762238.2165160538
grid_ko_100_ac_+145,"(145, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",115898.46146825023,136483.8010851503,11622562.350815495,1162256.2350815495,-17969139.31156198,-15657174.569976894,0.5397160980345312,0.4540718241793492,0.3705189442715091,0.2234250201128537,115898.46146825023,-174665.59730213715,-465229.6560725245,-1046357.7736132992,-2208614.008694849
grid_ko_100_ac_-145,"(-145, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",115898.46146825023,98498.54831140011,18856105.68188492,1885610.5681884917,-76068989.61796728,-36716498.47446157,0.5245054311455359,0.47165177645543904,0.419293418672186,0.3195821692396096,115898.46146825023,-355504.1805788727,-826906.8226259956,-1769712.1067202415,-3655322.6749087335
grid_ko_50_ac_+85,"(85, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",115813.46765222677,128522.52435905725,6308140.6156779155,630814.0615677915,-10957142.820817715,-9437445.336221252,0.572833884718404,0.41577282820276334,0.271251308034026,0.08050847261374211,115813.46765222677,-41890.04773972111,-199593.56313166898,-515000.5939155647,-1145814.6554833562
grid_ko_50_ac_-85,"(-85, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",115813.46765222677,106255.30721582442,12987984.386155177,1298798.4386155177,-54111655.481194474,-25280775.13092065,0.535526477496501,0.4588561275483882,0.3836908369341478,0.24800766034184185,115813.46765222677,-208886.14200165265,-533585.751655532,-1182984.970963291,-2481783.4095788086
grid_ko_0_ac_+25,"(25, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",115728.47383620331,120561.24763296431,4219343.244720852,421934.3244720852,-14624642.4843528,-5151316.285726639,0.6080655715267592,0.375155808764035,0.18121677881802095,0.018051906581235323,115728.47383620331,10244.892718182004,-95238.6883998393,-306205.8506358819,-728140.1751079671
grid_ko_0_ac_-25,"(-25, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",115728.47383620331,114012.06612024878,7457321.805861962,745732.1805861962,-32363075.592682805,-13948590.103469366,0.5616633339019681,0.42855536957050233,0.30317369813850426,0.11785533188362785,115728.47383620331,-70704.57131034575,-257137.61645689482,-630003.7067499929,-1375735.8873361892
grid_ko_100_ac_-150,"(-150, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",115523.46146825023,97468.63016012854,19349667.050341222,1934966.7050341223,-77911119.48609723,-37656813.49126758,0.5238039385209657,0.4722965665312568,0.42124898405031175,0.3237989801219985,115523.46146825023,-368218.2147902803,-851959.8910488109,-1819443.243565872,-3754409.9485999946
grid_ko_100_ac_+150,"(150, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",115523.46146825023,136763.71923642186,12097044.177555569,1209704.4177555568,-18559194.133778077,-16178221.652560689,0.5380400681072599,0.45574283570477747,0.37530814316225436,0.23234347716553733,115523.46146825023,-186902.64297063896,-489328.7474095281,-1094180.9562873065,-2303885.3740428635
grid_ko_50_ac_-90,"(-90, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",115438.4676522268,105225.38906455293,13468857.520074781,1346885.7520074781,-55927256.69339443,-26244882.089442715,0.5341506058953613,0.4602096048161955,0.3876232581583999,0.25567219669362706,115438.4676522268,-221282.97034964274,-558004.4083515123,-1231447.2843552514,-2578333.0363627295
grid_ko_50_ac_+90,"(90, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",115438.4676522268,128802.44251032881,6703205.037855622,670320.5037855622,-11528205.413448181,-9950397.924260708,0.5683652909592957,0.4204501270699637,0.2830860909926993,0.09348265802281869,115438.4676522268,-52141.65829416376,-219721.78424055432,-554882.0361333354,-1225202.5399188977
grid_ko_0_ac_+30,"(30, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",115353.47383620334,120841.16578423588,4102313.333519213,410231.3333519213,-12897002.933437433,-5024552.183825825,0.6107181538521289,0.3713722967684231,0.17421646655296968,0.015523970861581167,115353.47383620334,12795.640498223016,-89762.1928397573,-294877.85951571795,-705109.1928676392
grid_ko_0_ac_-30,"(-30, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",115353.47383620334,112982.14796897724,7886667.484157356,788666.7484157357,-34155768.305921204,-14885800.586568521,0.5581434682272353,0.4322193064195248,0.3128749991018772,0.13099526863570043,115353.47383620334,-81813.21326773058,-278979.9003716645,-673313.2745795323,-1461980.022995268
grid_ko_100_ac_-155,"(-155, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",115148.46146825026,96438.712008857,19843811.917315867,1984381.1917315866,-79744940.59842208,-38604357.25701299,0.5231365944219164,0.47291014350229055,0.42311130311600514,0.32783183521890674,115148.46146825026,-380946.8364646464,-877042.134397543,-1869232.7302633363,-3853613.9219949227
grid_ko_100_ac_+155,"(155, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",115148.46146825026,137043.63738769336,12573915.979000587,1257391.5979000586,-19148359.38747319,-16697433.345529877,0.5364830353004769,0.4572964953985184,0.37977516220065455,0.24080360034421722,115148.46146825026,-199199.4380067644,-513547.33748177905,-1142243.1364318084,-2399634.7343318667
grid_ko_50_ac_-95,"(-95, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",115063.4676522268,104195.47091328137,13951446.891101923,1395144.6891101922,-57781281.99192969,-27200800.057115775,0.5328651903546882,0.4614749082459609,0.3913080016163479,0.26294340375693126,115063.4676522268,-233722.70462532126,-582508.8769028693,-1280081.2214579654,-2675225.9105681577
grid_ko_50_ac_+95,"(95, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 50)",115063.4676522268,129082.3606616004,7112217.692815557,711221.7692815557,-12099958.405216578,-10465571.096499637,0.5642615610802552,0.4247623245433012,0.29417357451725107,0.10670408193340486,115063.4676522268,-62741.97466816212,-240547.41698855103,-596158.3016293289,-1307380.0709108845
grid_ko_0_ac_-35,"(-35, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",114978.47383620337,111952.22981770575,8324527.76277691,832452.776277691,-35936918.06910518,-15814501.132625775,0.5549272559720254,0.4355752744329032,0.321856183214949,0.14385714151635554,114978.47383620337,-93134.72023321938,-301247.9143026421,-717474.3024414877,-1549927.0787191787
grid_ko_0_ac_+35,"(35, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 0)",114978.47383620337,121121.0839355075,4045423.949855639,404542.39498556394,-11207595.69863792,-5131805.580375577,0.6118785695329619,0.3692789763501998,0.17061295732359077,0.01434535909433856,114978.47383620337,13842.875089812384,-87292.7236565786,-289563.9211493606,-694106.3161349245
