day,product,trader,events,qty,notional,mean_edge,median_edge,edge_std,q_edge_sum,aggressive_rate,hit_rate,horizon,q_mean_edge,score,t_stat
1,VELVETFRUIT_EXTRACT,Mark 49,40,380,1995074.0,-1.8375,-2.0,3.7559994743452836,-745.5,0.025,0.275,20,-1.9618421052631578,-38.243343073974124,-3.0940820094615535
1,VELVETFRUIT_EXTRACT,Mark 55,384,2109,11065594.0,0.16927083333333334,0.0,4.231239470472439,226.0,1.0,0.4895833333333333,20,0.10715979137031768,4.921190186295567,0.7839351526110918
1,VELVETFRUIT_EXTRACT,Mark 67,58,519,2723756.0,2.0344827586206895,2.0,3.848971232982795,1063.5,1.0,0.6724137931034483,20,2.0491329479768785,46.68246876690874,4.025532574697869
1,VEV_4000,Mark 14,162,329,410540.0,0.21296296296296297,0.0,4.319105884135198,68.5,0.0,0.4691358024691358,20,0.20820668693009117,3.7765272479768033,0.6275780375065203
1,VEV_4000,Mark 22,1,1,1233.0,-10.5,-10.5,,-10.5,0.0,0.0,20,-10.5,-10.5,
1,VEV_4000,Mark 38,163,330,411773.0,-0.147239263803681,0.0,4.386754936681353,-58.0,1.0,0.44171779141104295,20,-0.17575757575757575,-3.1927949188664457,-0.4285229302991824
1,VEV_4500,Mark 22,1,1,733.0,-9.0,-9.0,,-9.0,0.0,0.0,20,-9.0,-9.0,
1,VEV_4500,Mark 38,1,1,733.0,9.0,9.0,,9.0,1.0,1.0,20,9.0,9.0,
1,VEV_5000,Mark 22,1,1,238.0,-7.0,-7.0,,-7.0,0.0,0.0,20,-7.0,-7.0,
1,VEV_5000,Mark 38,1,1,238.0,7.0,7.0,,7.0,1.0,1.0,20,7.0,7.0,
1,VEV_5100,Mark 22,1,1,152.0,-5.5,-5.5,,-5.5,0.0,0.0,20,-5.5,-5.5,
1,VEV_5100,Mark 38,1,1,152.0,5.5,5.5,,5.5,1.0,1.0,20,5.5,5.5,
1,VEV_5200,Mark 14,6,21,1818.0,-1.5833333333333333,-2.0,3.527274679787026,-31.5,0.0,0.3333333333333333,20,-1.5,-6.87386354243376,-1.0995340911870437
1,VEV_5200,Mark 22,7,22,1905.0,0.8571428571428571,1.5,3.7496031536049,28.0,0.8571428571428571,0.5714285714285714,20,1.2727272727272727,5.9696200579570915,0.6048071609591789
1,VEV_5200,Mark 38,1,1,87.0,3.5,3.5,,3.5,1.0,1.0,20,3.5,3.5,
1,VEV_5300,Mark 01,32,110,4784.0,-0.703125,-1.0,1.71736564483645,-73.5,0.0,0.3125,20,-0.6681818181818182,-7.0079500309551035,-2.3160330801616316
1,VEV_5300,Mark 14,6,19,922.0,0.25,0.5,1.3322912594474228,6.0,0.0,0.5,20,0.3157894736842105,1.3764944032233704,0.4596385597769217
1,VEV_5300,Mark 22,39,130,5747.0,0.47435897435897434,1.0,1.7318560090744672,65.0,0.9743589743589743,0.5384615384615384,20,0.5,5.7008771254956905,1.7105179817906757
1,VEV_5300,Mark 38,1,1,41.0,2.5,2.5,,2.5,1.0,1.0,20,2.5,2.5,
1,VEV_5400,Mark 01,76,267,3890.0,0.05263157894736842,0.0,0.8389634372979594,25.5,0.0,0.3815789473684211,20,0.09550561797752809,1.5605746564733667,0.5469028176232293
1,VEV_5400,Mark 14,5,19,360.0,-0.5,-1.0,1.224744871391589,-12.5,0.0,0.4,20,-0.6578947368421053,-2.8676966733820217,-0.9128709291752769
1,VEV_5400,Mark 22,81,286,4250.0,-0.018518518518518517,-0.0,0.8676276723213582,-13.0,1.0,0.38271604938271603,20,-0.045454545454545456,-0.7687061147858074,-0.1920946875988246
1,VEV_5500,Mark 01,89,310,1846.0,-0.0056179775280898875,0.0,0.4796683396230902,-2.5,0.0,0.16853932584269662,20,-0.008064516129032258,-0.1419904585617662,-0.11049279183605032
1,VEV_5500,Mark 14,3,11,77.0,-0.6666666666666666,-1.0,0.5773502691896258,-9.0,0.0,0.0,20,-0.8181818181818182,-2.7136021011998728,-1.9999999999999998
1,VEV_5500,Mark 22,92,321,1923.0,0.02717391304347826,-0.0,0.49371951392756547,11.5,1.0,0.21739130434782608,20,0.03582554517133956,0.6418674080138397,0.527917188238954
1,VEV_6000,Mark 01,98,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,
1,VEV_6000,Mark 22,98,345,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,20,0.0,0.0,
1,VEV_6500,Mark 01,98,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,
1,VEV_6500,Mark 22,98,345,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,20,0.0,0.0,
2,HYDROGEL_PACK,Mark 14,303,1212,12104367.0,0.3580858085808581,-0.0,7.723790908136531,454.0,0.0,0.47854785478547857,20,0.37458745874587457,13.04080926440637,0.8070081403713593
2,HYDROGEL_PACK,Mark 22,8,32,319409.0,-4.5625,-4.0,8.16542143081771,-149.5,0.0,0.375,20,-4.671875,-26.42811594684721,-1.5804081719468799
2,HYDROGEL_PACK,Mark 38,311,1244,12423776.0,-0.2315112540192926,-0.0,7.760909322701525,-304.5,1.0,0.47266881028938906,20,-0.2447749196141479,-8.633305451708983,-0.5260653443467587
2,VELVETFRUIT_EXTRACT,Mark 01,183,1033,5431283.0,-0.4781420765027322,-1.0,3.8233037381574673,-536.5,0.0,0.4262295081967213,20,-0.5193610842207164,-16.692430071275254,-1.6917792997450083
2,VELVETFRUIT_EXTRACT,Mark 14,210,1169,6145978.0,-0.37857142857142856,0.0,3.716736730077994,-443.0,0.0,0.38095238095238093,20,-0.378956372968349,-12.956761679716834,-1.4760316899433965
2,VELVETFRUIT_EXTRACT,Mark 22,46,292,1535973.0,-0.9565217391304348,-1.0,3.912694563080711,-295.0,0.08695652173913043,0.3695652173913043,20,-1.0102739726027397,-17.26356921142926,-1.658050728525944
2,VELVETFRUIT_EXTRACT,Mark 49,43,440,2312807.0,-1.313953488372093,-1.0,3.924925318995244,-656.5,0.023255813953488372,0.32558139534883723,20,-1.4920454545454545,-31.297409491986567,-2.1952441189372354
2,VELVETFRUIT_EXTRACT,Mark 55,411,2289,12034517.0,0.43552311435523117,0.5,3.7973165629615964,1051.0,1.0,0.5182481751824818,20,0.45915246832678025,21.967458756338797,2.325173242009852
2,VELVETFRUIT_EXTRACT,Mark 67,61,567,2980762.0,1.4508196721311475,1.0,3.838082114408171,880.0,1.0,0.6229508196721312,20,1.5520282186948853,36.956526249791104,2.9523245038254124
2,VEV_4000,Mark 14,127,253,317282.0,-0.9606299212598425,-1.5,4.254598958593242,-216.5,0.0,0.36220472440944884,20,-0.8557312252964426,-13.611238381450816,-2.544481752624707
2,VEV_4000,Mark 38,127,253,317282.0,0.9606299212598425,1.5,4.254598958593242,216.5,1.0,0.6141732283464567,20,0.8557312252964426,13.611238381450816,2.544481752624707
2,VEV_5200,Mark 14,8,26,2150.0,2.625,2.75,2.669269563007828,69.0,0.0,0.75,20,2.6538461538461537,13.532013324534699,2.781517949836592
2,VEV_5200,Mark 22,8,26,2150.0,-2.625,-2.75,2.669269563007828,-69.0,1.0,0.25,20,-2.6538461538461537,-13.532013324534699,-2.781517949836592
2,VEV_5300,Mark 01,31,107,4647.0,0.1774193548387097,0.0,1.5681644636154195,19.0,0.0,0.41935483870967744,20,0.17757009345794392,1.8367993291867606,0.6299270159902818
2,VEV_5300,Mark 14,14,55,2355.0,-0.6071428571428571,-0.25,1.5339563155520362,-35.0,0.0,0.21428571428571427,20,-0.6363636363636364,-4.719399037242694,-1.4809551831585677
2,VEV_5300,Mark 22,45,162,7002.0,0.06666666666666667,-0.0,1.5832934604229825,16.0,0.9777777777777777,0.4,20,0.09876543209876543,1.2570787221094177,0.28245780499875445
2,VEV_5400,Mark 01,78,276,3533.0,0.02564102564102564,0.0,0.8134320264605159,4.5,0.0,0.32051282051282054,20,0.016304347826086956,0.2708681694429807,0.2783949973230017
2,VEV_5400,Mark 14,2,7,107.0,-0.5,-0.5,0.7071067811865476,-2.0,0.0,0.0,20,-0.2857142857142857,-0.7559289460184544,-1.0
2,VEV_5400,Mark 22,80,283,3640.0,-0.0125,-0.0,0.8112149038652858,-2.5,1.0,0.3375,20,-0.0088339222614841,-0.14860957456944102,-0.13782217060148602
2,VEV_5500,Mark 01,91,324,1545.0,0.016483516483516484,0.0,0.4374836469994524,4.0,0.0,0.17582417582417584,20,0.012345679012345678,0.2222222222222222,0.3594253787238922
2,VEV_5500,Mark 14,3,11,62.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,
2,VEV_5500,Mark 22,94,335,1607.0,-0.015957446808510637,-0.0,0.4303794753393929,-4.0,1.0,0.14893617021276595,20,-0.011940298507462687,-0.21854334588326124,-0.3594808670111737
2,VEV_6000,Mark 01,95,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,
2,VEV_6000,Mark 22,95,337,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,20,0.0,0.0,
2,VEV_6500,Mark 01,95,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,
2,VEV_6500,Mark 22,95,337,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,20,0.0,0.0,
3,HYDROGEL_PACK,Mark 14,330,1343,13433705.0,-0.2878787878787879,-0.25,9.027592204940234,-521.5,0.0,0.4636363636363636,20,-0.3883097542814594,-14.230373742730059,-0.5792882272072939
3,HYDROGEL_PACK,Mark 22,6,24,240205.0,-5.0,-4.25,6.268971207462991,-89.0,0.0,0.16666666666666666,20,-3.7083333333333335,-18.167048925641907,-1.9536616629114087
3,HYDROGEL_PACK,Mark 38,336,1367,13673910.0,0.37202380952380953,0.75,9.000828655684076,610.5,1.0,0.5059523809523809,20,0.44659839063643014,16.512065815140776,0.7576312504925119
3,VELVETFRUIT_EXTRACT,Mark 01,164,875,4583445.0,-0.0975609756097561,-0.0,4.612891394862776,-115.5,0.0,0.4634146341463415,20,-0.132,-3.9046126568457464,-0.2708474984909146
3,VELVETFRUIT_EXTRACT,Mark 14,226,1212,6347536.0,-0.2234513274336283,0.0,4.102013439473406,-448.0,0.0,0.4336283185840708,20,-0.3696369636963696,-12.868463767519943,-0.8189173636354103
3,VELVETFRUIT_EXTRACT,Mark 22,30,216,1131161.0,0.06666666666666667,0.5,5.451563099688478,-28.0,0.2,0.5,20,-0.12962962962962962,-1.9051586888313607,0.06698049073136045
3,VELVETFRUIT_EXTRACT,Mark 49,39,366,1918555.0,-2.5,-3.0,4.23332642629634,-788.0,0.0,0.2564102564102564,20,-2.1530054644808745,-41.18941983095815,-3.687996961211206
3,VELVETFRUIT_EXTRACT,Mark 55,403,2153,11276653.0,0.1588089330024814,-0.0,4.315261655443953,615.5,1.0,0.48883374689826303,20,0.2858801672085462,13.264962982114204,0.738788823350506
3,VELVETFRUIT_EXTRACT,Mark 67,46,424,2221932.0,2.130434782608696,1.75,4.332608635053605,764.0,0.9782608695652174,0.6521739130434783,20,1.8018867924528301,37.10311994204749,3.335014288222492
3,VEV_4000,Mark 14,148,282,349485.0,0.013513513513513514,0.0,4.2325857497595765,-6.0,0.0,0.42567567567567566,20,-0.02127659574468085,-0.3572948005052482,0.03884126560571056
3,VEV_4000,Mark 22,2,5,6156.0,0.75,0.75,0.3535533905932738,4.0,0.0,1.0,20,0.8,1.7888543819998317,3.0
3,VEV_4000,Mark 38,150,287,355641.0,-0.023333333333333334,0.0,4.205037194556817,2.0,1.0,0.44,20,0.006968641114982578,0.11805626722019105,-0.06795987528829048
3,VEV_4500,Mark 22,2,5,3656.0,2.25,2.25,1.0606601717798212,12.0,0.0,1.0,20,2.4,5.366563145999495,3.0000000000000004
3,VEV_4500,Mark 38,2,5,3656.0,-2.25,-2.25,1.0606601717798212,-12.0,1.0,0.0,20,-2.4,-5.366563145999495,-3.0000000000000004
3,VEV_5000,Mark 22,2,5,1171.0,4.75,4.75,1.0606601717798212,24.5,0.0,1.0,20,4.9,10.956733089748969,6.333333333333334
3,VEV_5000,Mark 38,2,5,1171.0,-4.75,-4.75,1.0606601717798212,-24.5,1.0,0.0,20,-4.9,-10.956733089748969,-6.333333333333334
3,VEV_5100,Mark 22,2,5,719.0,4.0,4.0,0.7071067811865476,20.5,0.0,1.0,20,4.1,9.167878707749137,8.0
3,VEV_5100,Mark 38,2,5,719.0,-4.0,-4.0,0.7071067811865476,-20.5,1.0,0.0,20,-4.1,-9.167878707749137,-8.0
3,VEV_5200,Mark 01,11,34,2225.0,0.8636363636363636,0.5,3.384456448906598,41.0,0.0,0.6363636363636364,20,1.2058823529411764,7.031441990842862,0.8463272660560103
3,VEV_5200,Mark 14,19,75,5555.0,-0.5789473684210527,-1.0,3.101357936877261,-32.0,0.0,0.3157894736842105,20,-0.4266666666666667,-3.6950417228136043,-0.8136993936008402
3,VEV_5200,Mark 22,32,114,8145.0,0.25,0.5,3.2203986930092188,7.5,0.9375,0.5625,20,0.06578947368421052,0.7024393586862705,0.439142384898815
3,VEV_5200,Mark 38,2,5,365.0,-3.25,-3.25,0.3535533905932738,-16.5,1.0,0.0,20,-3.3,-7.379024325749306,-13.0
3,VEV_5300,Mark 01,69,222,6512.0,0.014492753623188406,0.0,1.6246515791464915,19.5,0.0,0.42028985507246375,20,0.08783783783783784,1.3087543076673473,0.07409948978045726
3,VEV_5300,Mark 14,10,31,965.0,0.05,-0.5,1.7070116838759157,10.0,0.0,0.4,20,0.3225806451612903,1.7960530202677492,0.09262612816416577
3,VEV_5300,Mark 22,80,256,7561.0,0.0,0.5,1.6226248464771709,-25.0,0.9875,0.5125,20,-0.09765625,-1.5625,0.0
3,VEV_5300,Mark 38,1,3,84.0,-1.5,-1.5,,-4.5,1.0,0.0,20,-1.5,-2.598076211353316,
3,VEV_5400,Mark 01,109,368,2778.0,0.04128440366972477,0.0,0.7042478269039575,35.0,0.0,0.24770642201834864,20,0.09510869565217392,1.8245011229994044,0.6120314637595597
3,VEV_5400,Mark 14,6,22,201.0,-0.16666666666666666,0.0,1.0327955589886444,-1.5,0.0,0.3333333333333333,20,-0.06818181818181818,-0.31980107453341566,-0.3952847075210474
3,VEV_5400,Mark 22,115,390,2979.0,-0.030434782608695653,-0.0,0.7202794186180947,-33.5,0.991304347826087,0.2782608695652174,20,-0.0858974358974359,-1.6963384398651418,-0.4531250990209963
3,VEV_5500,Mark 01,119,408,667.0,0.0546218487394958,0.0,0.3369222359505368,28.0,0.0,0.10084033613445378,20,0.06862745098039216,1.3862065601673441,1.768520921117875
3,VEV_5500,Mark 14,1,5,5.0,-1.0,-1.0,,-5.0,0.0,0.0,20,-1.0,-2.23606797749979,
3,VEV_5500,Mark 22,120,413,672.0,-0.04583333333333333,-0.0,0.34904331033984476,-23.0,1.0,0.041666666666666664,20,-0.05569007263922518,-1.1317560120017827,-1.4384432996511374
3,VEV_6000,Mark 01,124,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,
3,VEV_6000,Mark 22,124,423,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,20,0.0,0.0,
3,VEV_6500,Mark 01,124,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,
3,VEV_6500,Mark 22,124,423,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,20,0.0,0.0,
1,HYDROGEL_PACK,Mark 14,370,1467,14661555.0,1.3094594594594595,2.25,13.394353954715609,1363.0,0.0,0.5486486486486486,50,0.929107021131561,35.58613311111953,1.880490518695275
1,HYDROGEL_PACK,Mark 22,5,18,179969.0,-6.4,-6.5,18.12939601862125,-80.5,0.0,0.4,50,-4.472222222222222,-18.974031961839028,-0.7893718600056817
1,HYDROGEL_PACK,Mark 38,375,1485,14841524.0,-1.2066666666666668,-2.0,13.465119658411126,-1282.5,1.0,0.43466666666666665,50,-0.8636363636363636,-33.28082986290511,-1.7353725859778486
1,VELVETFRUIT_EXTRACT,Mark 01,157,884,4638275.0,0.856687898089172,-0.0,6.748231239154167,602.0,0.0,0.47770700636942676,50,0.6809954751131222,20.247451099289005,1.5906788335597948
1,VELVETFRUIT_EXTRACT,Mark 14,211,1143,5996996.0,-0.7677725118483413,-1.0,6.797976188011004,-955.5,0.0,0.4265402843601896,50,-0.8359580052493438,-28.262304824903225,-1.6405676664442117
1,VELVETFRUIT_EXTRACT,Mark 22,50,335,1756459.0,-2.45,-2.75,7.097175350742269,-754.5,0.14,0.38,50,-2.2522388059701495,-41.22273861723015,-2.4409874750041998
1,VELVETFRUIT_EXTRACT,Mark 49,40,380,1995074.0,-2.725,-3.25,7.071022484362427,-1002.0,0.025,0.325,50,-2.636842105263158,-51.40151543946622,-2.4373297194333055
1,VELVETFRUIT_EXTRACT,Mark 55,384,2109,11065594.0,0.22916666666666666,0.5,6.812834097651548,556.0,1.0,0.5130208333333334,50,0.26363205310573734,12.106998865399712,0.6591575738869808
1,VELVETFRUIT_EXTRACT,Mark 67,58,519,2723756.0,2.9482758620689653,3.5,6.772421924952887,1554.0,1.0,0.6206896551724138,50,2.994219653179191,68.21302911497526,3.3154165921475363
1,VEV_4000,Mark 14,161,327,408018.0,0.468944099378882,1.0,6.3237373841032944,176.0,0.0,0.5279503105590062,50,0.5382262996941896,9.732822239524227,0.9409362226304647
1,VEV_4000,Mark 22,1,1,1233.0,-5.5,-5.5,,-5.5,0.0,0.0,50,-5.5,-5.5,
1,VEV_4000,Mark 38,162,328,409251.0,-0.43209876543209874,-1.0,6.321487110999486,-170.5,1.0,0.4444444444444444,50,-0.5198170731707317,-9.414287597880667,-0.870004053264477
1,VEV_4500,Mark 22,1,1,733.0,-3.5,-3.5,,-3.5,0.0,0.0,50,-3.5,-3.5,
1,VEV_4500,Mark 38,1,1,733.0,3.5,3.5,,3.5,1.0,1.0,50,3.5,3.5,
1,VEV_5000,Mark 22,1,1,238.0,-2.0,-2.0,,-2.0,0.0,0.0,50,-2.0,-2.0,
1,VEV_5000,Mark 38,1,1,238.0,2.0,2.0,,2.0,1.0,1.0,50,2.0,2.0,
1,VEV_5100,Mark 22,1,1,152.0,-1.0,-1.0,,-1.0,0.0,0.0,50,-1.0,-1.0,
1,VEV_5100,Mark 38,1,1,152.0,1.0,1.0,,1.0,1.0,1.0,50,1.0,1.0,
1,VEV_5200,Mark 14,6,21,1818.0,-2.6666666666666665,-2.75,6.3456021516217564,-42.5,0.0,0.3333333333333333,50,-2.0238095238095237,-9.274260335029677,-1.0293700253099574
1,VEV_5200,Mark 22,7,22,1905.0,2.2142857142857144,0.5,5.915073561511745,42.0,0.8571428571428571,0.5714285714285714,50,1.9090909090909092,8.954430086935638,0.9904271300635777
1,VEV_5200,Mark 38,1,1,87.0,0.5,0.5,,0.5,1.0,1.0,50,0.5,0.5,
1,VEV_5300,Mark 01,32,110,4784.0,-0.921875,-1.0,2.7653074699255065,-83.0,0.0,0.3125,50,-0.7545454545454545,-7.913739490738417,-1.8858346017454872
1,VEV_5300,Mark 14,6,19,922.0,1.75,1.75,2.752271788904577,47.0,0.0,0.6666666666666666,50,2.473684210526316,10.782539491916403,1.5574795582149465
1,VEV_5300,Mark 22,39,130,5747.0,0.47435897435897434,-0.0,2.8652838518996364,35.5,0.9743589743589743,0.48717948717948717,50,0.27307692307692305,3.113555968539954,1.0338839006928087
1,VEV_5300,Mark 38,1,1,41.0,0.5,0.5,,0.5,1.0,1.0,50,0.5,0.5,
1,VEV_5400,Mark 01,76,267,3890.0,0.10526315789473684,0.0,1.3959842154639717,46.0,0.0,0.4473684210526316,50,0.17228464419475656,2.815154282265681,0.6573591057240221
1,VEV_5400,Mark 14,5,19,360.0,-1.8,-2.5,2.6832815729997477,-42.0,0.0,0.4,50,-2.210526315789474,-9.635460822563592,-1.5
1,VEV_5400,Mark 22,81,286,4250.0,0.012345679012345678,-0.0,1.549143530797694,-4.0,1.0,0.38271604938271603,50,-0.013986013986013986,-0.23652495839563303,0.07172421980415018
1,VEV_5500,Mark 01,89,310,1846.0,-0.016853932584269662,0.0,0.7325602604837645,-3.0,0.0,0.25842696629213485,50,-0.00967741935483871,-0.17038855027411945,-0.21704655654669905
1,VEV_5500,Mark 14,3,11,77.0,-0.3333333333333333,0.0,0.5773502691896258,-4.0,0.0,0.0,50,-0.36363636363636365,-1.2060453783110545,-0.9999999999999999
1,VEV_5500,Mark 22,92,321,1923.0,0.02717391304347826,-0.0,0.7276491215875666,7.0,1.0,0.25,50,0.021806853582554516,0.3907019005301633,0.35819876618923013
1,VEV_6000,Mark 01,98,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,
1,VEV_6000,Mark 22,98,345,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,50,0.0,0.0,
1,VEV_6500,Mark 01,98,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,
1,VEV_6500,Mark 22,98,345,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,50,0.0,0.0,
2,HYDROGEL_PACK,Mark 14,302,1210,12084347.0,0.6970198675496688,0.0,12.48527735205524,725.0,0.0,0.46688741721854304,50,0.5991735537190083,20.8422845783825,0.9701757931317107
2,HYDROGEL_PACK,Mark 22,8,32,319409.0,-6.0,-7.75,13.732131246511901,-162.5,0.0,0.375,50,-5.078125,-28.72621298570349,-1.2358287613066496
2,HYDROGEL_PACK,Mark 38,310,1242,12403756.0,-0.5241935483870968,0.0,12.539912789886207,-562.5,1.0,0.49032258064516127,50,-0.4528985507246377,-15.961059951726538,-0.7360003184359111
2,VELVETFRUIT_EXTRACT,Mark 01,183,1033,5431283.0,-0.29508196721311475,-0.5,6.3896231009634175,-413.0,0.0,0.47540983606557374,50,-0.3998063891577928,-12.849904230077687,-0.6247308800659646
2,VELVETFRUIT_EXTRACT,Mark 14,207,1156,6077212.0,-0.7222222222222222,-1.0,5.523461775844252,-808.0,0.0,0.4492753623188406,50,-0.698961937716263,-23.764705882352942,-1.8812420040550837
2,VELVETFRUIT_EXTRACT,Mark 22,46,292,1535973.0,-1.391304347826087,-1.0,5.410805078193345,-411.0,0.08695652173913043,0.391304347826087,50,-1.4075342465753424,-24.051955748804833,-1.7439706397747687
2,VELVETFRUIT_EXTRACT,Mark 49,43,440,2312807.0,-1.441860465116279,-0.5,6.59654428138377,-750.0,0.023255813953488372,0.46511627906976744,50,-1.7045454545454546,-35.75484709670971,-1.43331280096222
2,VELVETFRUIT_EXTRACT,Mark 55,408,2276,11965751.0,0.5649509803921569,1.0,5.959121350527983,1328.5,1.0,0.5220588235294118,50,0.5836994727592267,27.846808606384908,1.9149552025476215
2,VELVETFRUIT_EXTRACT,Mark 67,61,567,2980762.0,1.6229508196721312,0.5,5.647754522599311,1053.5,1.0,0.5573770491803278,50,1.8580246913580247,44.24284136835787,2.244370052316453
2,VEV_4000,Mark 14,127,253,317282.0,-0.5511811023622047,-1.5,6.746496635135453,-196.5,0.0,0.4251968503937008,50,-0.7766798418972332,-12.353849154526953,-0.920699423988979
2,VEV_4000,Mark 38,127,253,317282.0,0.5511811023622047,1.5,6.746496635135455,196.5,1.0,0.5669291338582677,50,0.7766798418972332,12.353849154526953,0.9206994239889786
2,VEV_5200,Mark 14,8,26,2150.0,2.6875,2.75,3.9635617099486957,68.5,0.0,0.625,50,2.6346153846153846,13.433955256965607,1.9178199947475472
2,VEV_5200,Mark 22,8,26,2150.0,-2.6875,-2.75,3.9635617099486957,-68.5,1.0,0.375,50,-2.6346153846153846,-13.433955256965607,-1.9178199947475472
2,VEV_5300,Mark 01,31,107,4647.0,0.3870967741935484,0.0,2.545288711257706,29.5,0.0,0.4838709677419355,50,0.2757009345794392,2.8518726426847074,0.846765875630791
2,VEV_5300,Mark 14,14,55,2355.0,-0.39285714285714285,-0.25,2.829640989925777,-19.5,0.0,0.35714285714285715,50,-0.35454545454545455,-2.6293794636066443,-0.5194782079252009
2,VEV_5300,Mark 22,45,162,7002.0,-0.14444444444444443,-0.0,2.629859619097874,-10.0,0.9777777777777777,0.37777777777777777,50,-0.06172839506172839,-0.7856742013183862,-0.3684465829329301
2,VEV_5400,Mark 01,78,276,3533.0,0.1346153846153846,0.0,1.2291721343506514,40.0,0.0,0.46153846153846156,50,0.14492753623188406,2.407717061715384,0.9672289605555485
2,VEV_5400,Mark 14,2,7,107.0,-0.5,-0.5,0.7071067811865476,-2.0,0.0,0.0,50,-0.2857142857142857,-0.7559289460184544,-1.0
2,VEV_5400,Mark 22,80,283,3640.0,-0.11875,-0.0,1.2201985468237888,-38.0,1.0,0.4,50,-0.13427561837455831,-2.2588655334555034,-0.8704585758417434
2,VEV_5500,Mark 01,91,324,1545.0,0.06043956043956044,0.0,0.6228748975301044,15.0,0.0,0.2857142857142857,50,0.046296296296296294,0.8333333333333334,0.9256379771978037
2,VEV_5500,Mark 14,3,11,62.0,-0.3333333333333333,0.0,0.5773502691896258,-4.0,0.0,0.0,50,-0.36363636363636365,-1.2060453783110545,-0.9999999999999999
2,VEV_5500,Mark 22,94,335,1607.0,-0.047872340425531915,-0.0,0.6224697122491838,-11.0,1.0,0.22340425531914893,50,-0.03283582089552239,-0.6009942011789684,-0.7456419994145115
2,VEV_6000,Mark 01,95,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,
2,VEV_6000,Mark 22,95,337,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,50,0.0,0.0,
2,VEV_6500,Mark 01,95,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,
2,VEV_6500,Mark 22,95,337,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,50,0.0,0.0,
3,HYDROGEL_PACK,Mark 14,330,1343,13433705.0,0.5621212121212121,0.75,14.051844573304766,503.0,0.0,0.5060606060606061,50,0.37453462397617276,13.725557032777026,0.7266974003502964
3,HYDROGEL_PACK,Mark 22,6,24,240205.0,-9.666666666666666,-9.0,12.66359611905981,-157.0,0.0,0.16666666666666666,50,-6.541666666666667,-32.04749080141325,-1.8698006967599041
3,HYDROGEL_PACK,Mark 38,336,1367,13673910.0,-0.3794642857142857,-0.25,14.076641846772361,-346.0,1.0,0.47619047619047616,50,-0.2531089978054133,-9.358189634789039,-0.4941302994696232
3,VELVETFRUIT_EXTRACT,Mark 01,164,875,4583445.0,-0.14634146341463414,0.0,7.211310052130853,-158.5,0.0,0.49390243902439024,50,-0.18114285714285713,-5.358277974978795,-0.2598813709458386
3,VELVETFRUIT_EXTRACT,Mark 14,224,1204,6305631.0,-0.5558035714285714,-1.0,6.709391201374485,-872.0,0.0,0.4375,50,-0.7242524916943521,-25.130622211904644,-1.2398302476117475
3,VELVETFRUIT_EXTRACT,Mark 22,30,216,1131161.0,0.05,-0.25,6.268902450272654,-62.5,0.2,0.4666666666666667,50,-0.28935185185185186,-4.252586358998573,0.043685681971438566
3,VELVETFRUIT_EXTRACT,Mark 49,39,366,1918555.0,-1.205128205128205,-1.5,5.630880491957705,-299.0,0.0,0.358974358974359,50,-0.8169398907103825,-15.628980367330568,-1.3365624149878734
3,VELVETFRUIT_EXTRACT,Mark 55,401,2145,11234748.0,0.36783042394014964,0.5,6.8765898184472265,1097.0,1.0,0.5112219451371571,50,0.5114219114219114,23.686068412251046,1.0711411751598912
3,VELVETFRUIT_EXTRACT,Mark 67,46,424,2221932.0,1.0108695652173914,1.25,6.4217418288142065,295.0,0.9782608695652174,0.5869565217391305,50,0.6957547169811321,14.326466469769645,1.0676310483924745
3,VEV_4000,Mark 14,148,282,349485.0,-0.04391891891891892,0.0,6.846700643935503,-69.0,0.0,0.4864864864864865,50,-0.24468085106382978,-4.108890205810354,-0.07803710670710673
3,VEV_4000,Mark 22,2,5,6156.0,3.0,3.0,7.0710678118654755,20.0,0.0,0.5,50,4.0,8.94427190999916,0.6
