signal,x_product,y_product,beta,horizon,threshold,day,count,mean_edge,total_edge,hit_rate,t_stat
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,20,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,20,2.5,3,177,-3.628295127186196,-642.2082375119567,0.01694915254237288,-31.20437328282197
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,50,1.0,1,4525,-3.6078146178818544,-16325.36114591539,0.09635359116022099,-90.10645386718525
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,50,1.0,2,1676,-3.9131207793905523,-6558.390426258566,0.0662291169451074,-66.34605883802743
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,50,1.0,3,4164,-3.364409045482983,-14009.399265391141,0.1260806916426513,-75.46224031642208
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,50,1.5,1,1585,-3.297290028588347,-5226.20469531253,0.11482649842271293,-47.49630036155066
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,50,1.5,2,304,-4.132235436697867,-1256.1995727561516,0.039473684210526314,-34.38498217773797
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,50,1.5,3,2003,-3.157452073240915,-6324.376502701552,0.1218172740888667,-53.464523075483385
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,50,2.0,1,452,-3.1078259449388765,-1404.7373271123722,0.18584070796460178,-20.535037708660425
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,50,2.0,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,50,2.0,3,693,-3.2486886719828325,-2251.341249684103,0.1370851370851371,-31.692405669438763
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,50,2.5,1,159,-2.884957468628659,-458.7082375119568,0.22641509433962265,-10.608337336814055
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,50,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,50,2.5,3,177,-2.8630011083132985,-506.75119617145384,0.0847457627118644,-18.269665127213443
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,100,1.0,1,4525,-3.2480745756060982,-14697.537454617595,0.1949171270718232,-59.545751364282474
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,100,1.0,2,1626,-3.320371682068099,-5398.924355042729,0.12669126691266913,-36.61323787977803
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,100,1.0,3,4115,-2.795298795445521,-11502.654543258319,0.2284325637910085,-47.80837240256578
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,100,1.5,1,1585,-2.3385574253579353,-3706.6135191923277,0.2561514195583596,-25.645006062145548
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,100,1.5,2,254,-3.6619929350004004,-930.1462054901017,0.07480314960629922,-21.781238919725663
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,100,1.5,3,2003,-2.361361522794398,-4729.807130157179,0.2436345481777334,-30.038542566558636
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,100,2.0,1,452,-2.669809631933386,-1206.7539536338904,0.3274336283185841,-11.961299626765884
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,100,2.0,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,100,2.0,3,693,-2.079382945645021,-1441.0123813319994,0.2727272727272727,-14.645604584764817
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,100,2.5,1,159,-0.059478076047402274,-9.457014091536962,0.5408805031446541,-0.21326089813670393
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,100,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,100,2.5,3,177,-1.2075378787028614,-213.7342045304065,0.3107344632768362,-4.7237764209648185
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,250,1.0,1,4525,-1.8336296296950438,-8297.174074370074,0.4165745856353591,-22.057101314549552
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,250,1.0,2,1476,-1.2909284396936198,-1905.410376987783,0.36314363143631434,-8.659915943062089
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,250,1.0,3,3965,-1.2713503512501447,-5040.904142706824,0.43530895334174025,-13.95496219952341
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,250,1.5,1,1585,0.18458166523153635,292.5619393919851,0.5930599369085173,1.393309368873922
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,250,1.5,2,190,-1.9187053460958425,-364.5540157582101,0.1,-8.491575891002496
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,250,1.5,3,1935,-0.06127377047510686,-118.56474586933177,0.5524547803617571,-0.4827886120401066
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,250,2.0,1,452,1.2497004324888175,564.8645954849455,0.6769911504424779,4.924458196155083
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,250,2.0,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,250,2.0,3,693,0.7349684964495733,509.33316803955427,0.6507936507936508,3.1608911319659105
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,250,2.5,1,159,4.572296780284394,726.9951880652186,0.949685534591195,18.27400431564256
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,250,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VELVETFRUIT_EXTRACT,1.680526642759576,250,2.5,3,177,6.1190771670562745,1083.0766585689605,0.9661016949152542,26.814809700057026
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,1,1.0,1,4520,-11.884677306466177,-53718.74142522712,0.001327433628318584,-466.92538496432496
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,1,1.0,2,1731,-12.11300558037523,-20967.61265962952,0.0011554015020219526,-263.9429404174134
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,1,1.0,3,4229,-11.823356632436338,-50000.97519857327,0.00023646252069047056,-415.9677288120025
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,1,1.5,1,1590,-11.515633828664605,-18309.857787576722,0.0037735849056603774,-216.65826736114596
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,1,1.5,2,321,-11.994940266451655,-3850.3758255309813,0.003115264797507788,-83.38305250778039
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,1,1.5,3,1992,-11.88136642267781,-23667.6819139742,0.000502008032128514,-261.1840426876899
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,1,2.0,1,457,-11.21840252391567,-5126.809953429461,0.0087527352297593,-102.47838270657773
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,1,2.0,2,30,-12.128496269221708,-363.85488807665126,0.0,-20.631161553717412
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,1,2.0,3,694,-11.8494160891785,-8223.49476588988,0.0,-134.17673933033925
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,1,2.5,1,156,-11.256343666019173,-1755.989611898991,0.0,-72.1151336446927
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,1,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,1,2.5,3,174,-11.647752706353975,-2026.7089709055915,0.0,-56.84794104801189
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,5,1.0,1,4520,-11.845393747923996,-53541.17974061646,0.001991150442477876,-424.8325025383492
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,5,1.0,2,1727,-12.107520155956358,-20909.68730933663,0.0023161551823972205,-255.90762662890495
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,5,1.0,3,4226,-11.763114598099436,-49710.92229156822,0.001183151916706105,-384.7882959826772
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,5,1.5,1,1590,-11.46051400362773,-18222.217265768093,0.0037735849056603774,-203.94141020211737
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,5,1.5,2,317,-12.036092413276483,-3815.4412950086453,0.006309148264984227,-83.5223005085377
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,5,1.5,3,1992,-11.805604888887068,-23516.76493866304,0.0015060240963855422,-245.58544786979868
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,5,2.0,1,457,-11.151580803641094,-5096.27242726398,0.0087527352297593,-96.84649883696073
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,5,2.0,2,27,-12.106601528670861,-326.87824127411324,0.037037037037037035,-18.401263505759086
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,5,2.0,3,694,-11.769807865019287,-8168.2466583233845,0.001440922190201729,-131.09946359057338
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,5,2.5,1,156,-11.161956795857781,-1741.2652601538139,0.00641025641025641,-64.60966797494966
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,5,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,5,2.5,3,174,-11.5622432586645,-2011.830327007623,0.0,-55.5315071298685
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,10,1.0,1,4520,-11.813883447445134,-53398.753182452005,0.001991150442477876,-399.5392319363272
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,10,1.0,2,1722,-12.080413552741522,-20802.4721378209,0.004645760743321719,-238.70798218384132
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,10,1.0,3,4221,-11.708527819640787,-49421.69592670376,0.003079838900734423,-352.6602415262095
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,10,1.5,1,1590,-11.402987041868643,-18130.749396571144,0.0037735849056603774,-193.94579250566616
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,10,1.5,2,312,-12.043560887970242,-3757.5909970467155,0.016025641025641024,-79.08422092060177
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,10,1.5,3,1992,-11.721158915299066,-23348.54855927574,0.004016064257028112,-230.91684022321223
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,10,2.0,1,457,-11.06533097855696,-5056.85625720053,0.010940919037199124,-91.18839028868786
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,10,2.0,2,24,-11.724093386421387,-281.3782412741133,0.08333333333333333,-14.106382583202286
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,10,2.0,3,694,-11.687943921151623,-8111.433081279227,0.002881844380403458,-124.43032821828511
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,10,2.5,1,156,-11.104863288100397,-1732.358672943662,0.00641025641025641,-61.04610792143108
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,10,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,10,2.5,3,174,-11.493975190285372,-1999.9516831096548,0.0,-54.30646911065383
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,20,1.0,1,4520,-11.714819446030894,-52950.98389605964,0.003761061946902655,-350.2537748726208
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,20,1.0,2,1712,-11.986297542152787,-20520.54139216557,0.007009345794392523,-207.87946223050008
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,20,1.0,3,4211,-11.56338310774952,-48693.406266733225,0.004511992400854904,-302.7315936783171
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,20,1.5,1,1590,-11.297778585113228,-17963.467950330032,0.00880503144654088,-171.49702561954345
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,20,1.5,2,302,-11.981084124104997,-3618.2874054797094,0.009933774834437087,-72.29504547283994
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,20,1.5,3,1992,-11.529979113213068,-22967.71839352043,0.0050200803212851405,-201.57236355518035
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,20,2.0,1,457,-10.916390339385142,-4988.79038509901,0.010940919037199124,-82.0862682729565
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,20,2.0,2,14,-10.85312219655557,-151.94371075177799,0.07142857142857142,-7.939433052994761
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,20,2.0,3,694,-11.521811905000138,-7996.137462070096,0.008645533141210375,-111.73716888394819
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,20,2.5,1,156,-10.968959451256069,-1711.1576743959467,0.00641025641025641,-52.736934024403375
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,20,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,20,2.5,3,174,-11.201648330780746,-1949.0868095558499,0.0,-52.51443791601254
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,50,1.0,1,4520,-11.386964647864943,-51469.080208349544,0.004424778761061947,-259.3369512061365
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,50,1.0,2,1682,-11.769279194885588,-19795.92760579756,0.0089179548156956,-159.90667625424695
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,50,1.0,3,4182,-11.179864367968914,-46754.192786846,0.005499760879961741,-226.39267735189793
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,50,1.5,1,1590,-10.87207801463915,-17286.60404327625,0.00880503144654088,-134.33385923868164
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,50,1.5,2,272,-11.937819152778859,-3247.08680955585,0.022058823529411766,-56.671319864879635
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,50,1.5,3,1990,-11.072418260371231,-22034.11233813875,0.006532663316582915,-160.79003490844565
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,50,2.0,1,457,-10.524539447528086,-4809.714527520336,0.0175054704595186,-60.5357773564396
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,50,2.0,2,2,1.2827347388323385,2.565469477664677,0.5,0.5107085599636625
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,50,2.0,3,694,-11.049736995809713,-7668.517475091941,0.011527377521613832,-87.48944300869739
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,50,2.5,1,156,-10.237078311131787,-1596.984216536559,0.01282051282051282,-34.53186283858139
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,50,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,50,2.5,3,174,-10.54144567759216,-1834.2115479010358,0.017241379310344827,-44.45430480560951
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,100,1.0,1,4520,-11.028144522468414,-49847.213241557234,0.005752212389380531,-192.83256210702186
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,100,1.0,2,1632,-11.14782127678513,-18193.244323713334,0.03308823529411765,-108.18212307106813
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,100,1.0,3,4132,-10.60749276214439,-43830.160093180624,0.00968054211035818,-170.0483246226151
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,100,1.5,1,1590,-9.91400492966233,-15763.267838163105,0.011949685534591196,-100.85459188606794
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,100,1.5,2,223,-11.198824649065667,-2497.337896741644,0.04035874439461883,-39.290152675364844
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,100,1.5,3,1990,-10.264220523732497,-20425.79884222767,0.011055276381909548,-119.55379229328442
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,100,2.0,1,457,-10.085888065239061,-4609.250845814251,0.0175054704595186,-42.87907430639426
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,100,2.0,2,2,1.7593815413703409,3.5187630827406817,0.5,0.2646798713680856
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,100,2.0,3,694,-9.90323681967789,-6872.846352856455,0.01729106628242075,-62.281854859851876
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,100,2.5,1,156,-7.435663079067571,-1159.963440334541,0.00641025641025641,-26.384366413631508
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,100,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,100,2.5,3,174,-8.819709710989766,-1534.6294897122193,0.022988505747126436,-28.42345404250303
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,250,1.0,1,4520,-9.621397216362062,-43488.71541795652,0.028982300884955754,-113.10794234447714
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,250,1.0,2,1484,-9.169280454126772,-13607.21219392413,0.08490566037735849,-58.02329766655577
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,250,1.0,3,3983,-9.061338338562413,-36091.31060249409,0.06527742907356264,-96.94703312880387
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,250,1.5,1,1590,-7.377601748135756,-11730.386779535853,0.06666666666666667,-53.82438301623326
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,250,1.5,2,165,-8.749517564368823,-1443.6703981208557,0.12121212121212122,-20.70305413350587
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,250,1.5,3,1923,-7.973022823463214,-15332.122889519762,0.06188247529901196,-60.42464181411147
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,250,2.0,1,457,-6.05624520634594,-2767.7040593000947,0.12472647702407003,-23.02174851436596
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,250,2.0,2,2,6.792116280202679,13.584232560405358,0.5,0.9429181500274295
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,250,2.0,3,694,-7.012162555157645,-4866.440813279406,0.09654178674351585,-28.9455910861225
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,250,2.5,1,156,-2.8022220660226824,-437.1466422995385,0.2564102564102564,-10.121448538048064
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,250,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VEV_4000,1.6822354649746651,250,2.5,3,174,-1.7297661202934602,-300.9793049310621,0.3045977011494253,-6.389372578778835
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,1,1.0,1,4436,-9.39417165535289,-41672.54546314542,0.0020288548241659153,-450.34631689270856
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,1,1.0,2,1741,-9.730376437859807,-16940.585378313925,0.0017231476163124641,-280.14271335560505
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,1,1.0,3,4207,-9.401989273011862,-39554.168871560905,0.0004753981459472308,-418.4743612661891
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,1,1.5,1,1612,-9.108180668665778,-14682.387237889234,0.004962779156327543,-225.25131132002102
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,1,1.5,2,317,-9.805299780211666,-3108.280030327098,0.0031545741324921135,-90.3102135682235
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,1,1.5,3,2038,-9.492134692358098,-19344.970503025805,0.0009813542688910696,-274.9275286132463
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,1,2.0,1,456,-8.852706316254055,-4036.8340802118496,0.006578947368421052,-115.21551310832758
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,1,2.0,2,26,-10.215194560194334,-265.5950585650527,0.0,-71.19824491977636
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,1,2.0,3,638,-9.563771703755817,-6101.686346996211,0.0,-133.08111266747954
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,1,2.5,1,158,-8.861609554662035,-1400.1343096366015,0.0,-84.73083677571724
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,1,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,1,2.5,3,161,-9.715700236342222,-1564.2277380510977,0.0,-86.07701886263389
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,5,1.0,1,4436,-9.357482617326733,-41509.79289046139,0.0018034265103697023,-398.58247694886046
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,5,1.0,2,1737,-9.715455397395404,-16875.746025275817,0.0017271157167530224,-258.8572451765841
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,5,1.0,3,4204,-9.345724954788478,-39289.427709930766,0.0004757373929590866,-371.30780879651655
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,5,1.5,1,1612,-9.046278104581466,-14582.600304585323,0.004342431761786601,-203.9112373248522
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,5,1.5,2,313,-9.804189078687358,-3068.711181629143,0.006389776357827476,-88.35715874580166
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,5,1.5,3,2038,-9.416381316681814,-19190.585123397537,0.0004906771344455348,-252.11319740720072
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,5,2.0,1,456,-8.767586199320801,-3998.0193068902854,0.008771929824561403,-102.12381522791266
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,5,2.0,2,24,-10.286133043989976,-246.8671930557594,0.0,-81.99386161897918
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,5,2.0,3,638,-9.480357778041155,-6048.468262390256,0.0,-127.4760994445497
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,5,2.5,1,158,-8.774879897745885,-1386.4310238438497,0.0,-72.8568197348286
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,5,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,5,2.5,3,161,-9.648100099575023,-1553.3441160315788,0.0,-83.14839564329003
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,10,1.0,1,4436,-9.32169085403798,-41351.02062851248,0.0020288548241659153,-362.859314635827
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,10,1.0,2,1732,-9.690886171179061,-16784.614848482135,0.003464203233256351,-234.39499137443835
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,10,1.0,3,4199,-9.290006898793719,-39008.73896803483,0.0011907597046915933,-334.595924485866
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,10,1.5,1,1612,-8.977187632425027,-14471.226463469144,0.0037220843672456576,-185.63740970810437
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,10,1.5,2,308,-9.808451316184161,-3021.0030053847217,0.012987012987012988,-80.47209118438184
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,10,1.5,3,2038,-9.339404447679827,-19033.70626437149,0.0014720314033366045,-229.87131276407402
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,10,2.0,1,456,-8.685309753894671,-3960.50124777597,0.010964912280701754,-89.491750979679
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,10,2.0,2,21,-10.24043616348013,-215.0491594330827,0.0,-78.23759671962183
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,10,2.0,3,638,-9.392169715756006,-5992.204278652332,0.001567398119122257,-119.61779459992485
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,10,2.5,1,158,-8.759492864188637,-1383.9998725418045,0.0,-60.089530476098375
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,10,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,10,2.5,3,161,-9.541400061834587,-1536.1654099553684,0.0,-75.50431680836788
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,20,1.0,1,4436,-9.235747905607212,-40969.77770927359,0.002254283137962128,-306.49142491165765
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,20,1.0,2,1722,-9.600251324122102,-16531.632780138258,0.005226480836236934,-196.61927819010197
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,20,1.0,3,4189,-9.149104590750914,-38325.59913065558,0.0035808068751492002,-270.2650989071982
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,20,1.5,1,1612,-8.864554824916045,-14289.662377764664,0.004962779156327543,-157.33528994353773
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,20,1.5,2,298,-9.797738189403846,-2919.725980442346,0.013422818791946308,-72.17684440845778
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,20,1.5,3,2038,-9.13032915771926,-18607.610823431853,0.004906771344455349,-187.9841854036365
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,20,2.0,1,456,-8.523647287653542,-3886.783163170015,0.010964912280701754,-77.07607742723982
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,20,2.0,2,12,-10.214206570709274,-122.57047884851129,0.0,-43.8707676438401
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,20,2.0,3,638,-9.212884841966485,-5877.820529174617,0.006269592476489028,-101.82975078316836
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,20,2.5,1,158,-8.555103915415629,-1351.7064186356693,0.0,-49.16839181786008
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,20,2.5,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,20,2.5,3,161,-9.243171497777427,-1488.1506111421656,0.006211180124223602,-66.15380426435175
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,50,1.0,1,4436,-8.897888615380376,-39471.03389782735,0.005184851217312894,-212.93099587420443
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,50,1.0,2,1692,-9.388086544671042,-15884.642433583402,0.01182033096926714,-140.81546096052563
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,50,1.0,3,4160,-8.766516638496212,-36468.70921614424,0.0045673076923076926,-188.8205775196202
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,50,1.5,1,1612,-8.4553296774607,-13629.99144006665,0.008064516129032258,-115.1921635969025
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,50,1.5,2,268,-9.780834809035575,-2621.263728821534,0.018656716417910446,-56.17751076713658
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,50,1.5,3,2036,-8.647871951077422,-17607.06729239363,0.005893909626719057,-137.59152333890557
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,50,2.0,1,456,-8.117096827612256,-3701.396153391189,0.013157894736842105,-51.12202943771194
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,50,2.0,2,0,,0.0,,
pair_all_days_probe,VEV_5300,VEV_4500,1.6819663773233091,50,2.0,3,638,-8.644098580924696,-5514.934894629956,0.0109717868338558,-73.9538387602941
