a,b,category_a,category_b,same_category,return_corr_mean,return_corr_min,return_corr_max,return_corr_std,price_corr_mean,price_corr_min
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_COTTON,galaxy,sleep,False,-0.001620435495980576,-0.00860923906303388,0.008905316545362129,0.007575065144812623,0.1278764515367396,-0.47982761459139556
PANEL_2X2,UV_VISOR_YELLOW,panel,visor,False,-0.0016538952272532848,-0.008558095988033188,0.0036896501418216257,0.005120452795999379,-0.11711981443463117,-0.666411166658042
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_ORANGE,galaxy,visor,False,-0.0016545909187832889,-0.00856712814249574,0.007862922031313458,0.006955863765186916,0.23642949349654255,-0.29196961248239495
PEBBLES_S,SNACKPACK_VANILLA,pebbles,snack,False,-0.001661169517323791,-0.018854897115015957,0.007400641960484416,0.012163726892470174,-0.11776464851021473,-0.3784153921530387
PANEL_2X2,TRANSLATOR_ASTRO_BLACK,panel,translator,False,-0.0016693442945160959,-0.005180666866748794,0.0013793453733542762,0.002698019279734001,-0.4017472740926343,-0.5124913783238736
MICROCHIP_SQUARE,SLEEP_POD_SUEDE,microchip,sleep,False,-0.0017127403172272806,-0.010148090119731433,0.011183078049173147,0.009261983902658298,0.5641974496187658,0.3307974215450696
ROBOT_DISHES,ROBOT_LAUNDRY,robot,robot,True,-0.0017396693508210826,-0.016574636842056945,0.007927457520969561,0.010649509833623167,0.13459397096252051,-0.10181198761502777
GALAXY_SOUNDS_DARK_MATTER,ROBOT_IRONING,galaxy,robot,False,-0.0017476448000056464,-0.009265184668988524,0.01301567941582474,0.010439836179820883,-0.2612496965134705,-0.7545655968641245
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_VOID_BLUE,oxygen,translator,False,-0.00174964988762192,-0.011128692674539592,0.008256336199592219,0.0079263118594157,0.23238548637915457,0.04306352386882294
PEBBLES_L,UV_VISOR_YELLOW,pebbles,visor,False,-0.00174968867855975,-0.00780829860815419,0.009668166105575087,0.008078689406116333,0.18787965886840105,-0.6349260381392416
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,translator,translator,True,-0.001756626027011471,-0.00962331324836352,0.008391381253525029,0.0075293036600747,0.5600363558608975,0.22604260784770974
MICROCHIP_OVAL,SNACKPACK_VANILLA,microchip,snack,False,-0.0017634883456469832,-0.003339934111496316,0.0013633029617105218,0.0022110010124002668,-0.20136322276363963,-0.7106898431124292
PEBBLES_XL,SNACKPACK_RASPBERRY,pebbles,snack,False,-0.0018068766490627654,-0.013325105352278245,0.006426150097488742,0.008391362101690806,0.18520124008522074,-0.24422404484228769
SLEEP_POD_POLYESTER,UV_VISOR_YELLOW,sleep,visor,False,-0.00182789600363604,-0.015373724097859903,0.007335890028937103,0.009775253207958745,0.669387525904173,0.5406476650505976
PANEL_1X2,ROBOT_IRONING,panel,robot,False,-0.0018280456309285459,-0.007750596365673813,0.007066236739825833,0.006403542119087977,-0.3512137648019323,-0.8384752447366759
MICROCHIP_TRIANGLE,UV_VISOR_ORANGE,microchip,visor,False,-0.0018412342906144775,-0.014331098485544739,0.01710027156718223,0.013618627340457653,0.06964637414378659,-0.15613134970470335
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_GARLIC,microchip,oxygen,False,-0.0018542753114824673,-0.00654616945479652,0.0009712715398312538,0.003340700419342754,-0.15579493764800156,-0.9024187220065316
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_IRONING,galaxy,robot,False,-0.0019038396271831126,-0.007637542831054767,0.008815500140254713,0.00758586776894663,-0.0422295025076486,-0.6941125176823416
MICROCHIP_OVAL,TRANSLATOR_ECLIPSE_CHARCOAL,microchip,translator,False,-0.0019045983386433915,-0.017932595179618854,0.021292669833618875,0.01679690829499864,0.503738721976196,0.1877748960507459
MICROCHIP_TRIANGLE,SNACKPACK_RASPBERRY,microchip,snack,False,-0.001982727507143889,-0.012334405503983964,0.014707953857090523,0.011915242974785164,-0.12124085464028955,-0.3980307129868507
MICROCHIP_CIRCLE,ROBOT_DISHES,microchip,robot,False,-0.0019973989754541897,-0.007881720172412579,0.007485823813557792,0.0067702497020493,0.4344668892600822,0.2292200469831306
PEBBLES_XL,SNACKPACK_CHOCOLATE,pebbles,snack,False,-0.002084626160276612,-0.005561990011872934,0.000957254905394945,0.002679225325283208,-0.1498407562122825,-0.41768337838390535
UV_VISOR_AMBER,UV_VISOR_YELLOW,visor,visor,True,-0.002104749021613306,-0.007056267389756604,0.006717778703175165,0.006254045172098779,-0.22833073116525973,-0.9089210632974282
SLEEP_POD_NYLON,UV_VISOR_YELLOW,sleep,visor,False,-0.002106631063779322,-0.020148135461448436,0.022273361512389796,0.017889068834851442,-0.5547321996305615,-0.8446488034814416
PANEL_4X4,PEBBLES_XS,panel,pebbles,False,-0.002111533645692122,-0.014482320093262821,0.00952333786751437,0.009814074302599696,0.2762681226677979,-0.2032380988654316
OXYGEN_SHAKE_GARLIC,TRANSLATOR_ECLIPSE_CHARCOAL,oxygen,translator,False,-0.0021220254189395836,-0.0064955642357039005,0.006566232838031356,0.006143573259085869,-0.195886880808526,-0.6569345402757623
MICROCHIP_CIRCLE,TRANSLATOR_VOID_BLUE,microchip,translator,False,-0.002134850194202023,-0.018716102438514987,0.009357756836697956,0.012012663491280306,0.3332271781719042,0.011282561335851244
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_MINT,galaxy,oxygen,False,-0.0021592881312241037,-0.007875803339873073,0.006659867503323852,0.0063267271646962565,0.14947592659583617,-0.27920263087580016
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_OVAL,galaxy,microchip,False,-0.0021994563611269437,-0.02096466085878,0.012240253010552532,0.013896618469518977,-0.11851935007369792,-0.6534356418006366
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_XL,galaxy,pebbles,False,-0.0023025692122154804,-0.014439194772212118,0.006880435441414798,0.008950775216160209,-0.039060980155965284,-0.29679083669521683
MICROCHIP_RECTANGLE,ROBOT_LAUNDRY,microchip,robot,False,-0.0023034183564476633,-0.011268589773747879,0.00939062531884143,0.008652007470746638,-0.055041148365891475,-0.7229241889417519
PEBBLES_L,TRANSLATOR_VOID_BLUE,pebbles,translator,False,-0.0023190517646571626,-0.006754938271017744,0.004711277931051049,0.0050277151931542065,-0.2927811199897785,-0.4450591848236832
ROBOT_IRONING,SLEEP_POD_COTTON,robot,sleep,False,-0.002323153636584744,-0.012053657913268677,0.0039059875844398863,0.0069700420151189045,-0.21999178084526075,-0.8292719423024617
OXYGEN_SHAKE_GARLIC,SLEEP_POD_LAMB_WOOL,oxygen,sleep,False,-0.002342860841038788,-0.015491225406492452,0.006575436301478333,0.009492259742739442,0.08987429391563699,-0.24627032314210076
OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD_SUEDE,oxygen,sleep,False,-0.0023443238475878846,-0.020143084575766503,0.012362629326925735,0.013449282869174222,0.013766355682478837,-0.485079050209633
PEBBLES_XS,SLEEP_POD_LAMB_WOOL,pebbles,sleep,False,-0.002364200530197207,-0.02347255725554426,0.01270298237075481,0.015373987830009069,-0.2839084982398267,-0.6401815992431935
GALAXY_SOUNDS_DARK_MATTER,PANEL_4X4,galaxy,panel,False,-0.0024028406293119028,-0.003859641199228086,-0.0014563007166139956,0.0010453981131835382,0.4035652230544868,-0.0765691583504373
MICROCHIP_OVAL,ROBOT_VACUUMING,microchip,robot,False,-0.0024394675019280506,-0.0034563272488787994,-0.0010116645059777393,0.0010394709382039406,0.33846681531216466,-0.1892186186075793
MICROCHIP_SQUARE,SNACKPACK_RASPBERRY,microchip,snack,False,-0.0024951298325106303,-0.023492172938118602,0.010709867327922716,0.015010704504869455,-0.04900502375991047,-0.3485127902553903
OXYGEN_SHAKE_MINT,PEBBLES_XL,oxygen,pebbles,False,-0.002511292302253462,-0.00896385031583223,0.00771087605382652,0.0073106815221048215,0.31989792724495997,0.16427936893150274
SLEEP_POD_SUEDE,TRANSLATOR_SPACE_GRAY,sleep,translator,False,-0.0025124923765753875,-0.017388419530114815,0.012730094524577492,0.012298565004193632,0.4322097207317075,-0.02549914840804786
SNACKPACK_RASPBERRY,TRANSLATOR_ASTRO_BLACK,snack,translator,False,-0.0025591798879722213,-0.005992502765494575,0.0005778188543084394,0.0026904940738035187,-0.27409257568216533,-0.5370588887611873
MICROCHIP_CIRCLE,UV_VISOR_ORANGE,microchip,visor,False,-0.0025746617647270094,-0.012865150262504725,0.013871985459414657,0.011751377914985817,0.05473743926876971,-0.3773062291018547
ROBOT_LAUNDRY,SLEEP_POD_LAMB_WOOL,robot,sleep,False,-0.0025943576986566658,-0.018596151665760466,0.017601765814875558,0.015072416478272833,-0.25187158579667085,-0.7871540921029253
PEBBLES_XS,TRANSLATOR_SPACE_GRAY,pebbles,translator,False,-0.0025995281390649356,-0.007502223047084707,0.006473304503961388,0.00642242836364389,0.20663482098399014,-0.7374865796591209
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_GARLIC,galaxy,oxygen,False,-0.00264704788607395,-0.01082962425209348,0.004164736128639129,0.006197688523937568,0.4165647746928434,-0.05586096006332429
PEBBLES_M,UV_VISOR_RED,pebbles,visor,False,-0.0026551618942846026,-0.009830229007579195,0.001427431473515886,0.005089615262265589,0.24565058001737272,0.06979561580420451
ROBOT_LAUNDRY,SLEEP_POD_SUEDE,robot,sleep,False,-0.002675853940896075,-0.011312387812498817,0.004745775221932011,0.006611764519835951,-0.3610456186912021,-0.5698782304572699
PANEL_4X4,ROBOT_IRONING,panel,robot,False,-0.0026800458797220836,-0.006851918675100867,0.001346918652148228,0.0033487293294918153,0.1959410514310458,-0.6373664329563485
PANEL_1X2,SLEEP_POD_POLYESTER,panel,sleep,False,-0.0026820592762355593,-0.011360624099045782,0.010197862492914458,0.009289084496578072,-0.19832696709545672,-0.6965666727882968
ROBOT_MOPPING,TRANSLATOR_VOID_BLUE,robot,translator,False,-0.0027293204402331025,-0.008450504371889114,0.0015359887703404957,0.004204932795544209,-0.05487606834072848,-0.2462444885223632
PEBBLES_S,ROBOT_LAUNDRY,pebbles,robot,False,-0.0027627410385700126,-0.013782875379075202,0.009252073775437717,0.009430244343636216,0.05990411371033293,-0.23269137246058405
SLEEP_POD_COTTON,TRANSLATOR_GRAPHITE_MIST,sleep,translator,False,-0.002765572894377745,-0.007214970279752324,0.004615411671950329,0.0052557991355860825,0.24233565041188965,-0.48825774780999787
PANEL_1X4,SLEEP_POD_SUEDE,panel,sleep,False,-0.0027978081200740797,-0.01652759552257241,0.009735367630024533,0.010755145062516522,-0.11049457834518088,-0.6664999875607253
SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,sleep,sleep,True,-0.002826766717263878,-0.018437751299496482,0.010859144971701543,0.012037620529396671,-0.04533221083269914,-0.4112016568898933
GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_ORANGE,galaxy,visor,False,-0.0028408805198464186,-0.01954914896554967,0.015962595413235137,0.014573112639776334,0.18862565018837174,0.06541357470353984
OXYGEN_SHAKE_EVENING_BREATH,UV_VISOR_ORANGE,oxygen,visor,False,-0.0028583781894059765,-0.014924723013959857,0.0047545620378540475,0.008629143426707545,0.3535696975234295,0.2355663792897785
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_OVAL,galaxy,microchip,False,-0.002883319898404999,-0.007401009592048477,0.0007239227312418874,0.003378887065959949,0.07588058456276663,-0.6468497921598971
PANEL_1X4,ROBOT_LAUNDRY,panel,robot,False,-0.002901785660778143,-0.027485513711295272,0.01384799100358928,0.017760306843150046,0.24850495254376329,-0.29141007102650285
TRANSLATOR_SPACE_GRAY,UV_VISOR_ORANGE,translator,visor,False,-0.0029054003494937025,-0.007598833697619366,0.004781349039757784,0.005479488226970269,0.2912326932603367,-0.04916733237972083
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_SQUARE,galaxy,microchip,False,-0.0029173071389971077,-0.01354299943663743,0.003035273223620026,0.007531633840781254,0.03539434074881761,-0.4560231088269656
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_CIRCLE,galaxy,microchip,False,-0.003007651481631424,-0.0069732617612301125,0.0008154735254783412,0.003181333670151722,0.1235892065911749,-0.5041364264896023
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_TRIANGLE,galaxy,microchip,False,-0.0030469260169248735,-0.00973241964721489,0.002752086948186192,0.005135180114332594,-0.05423155546832387,-0.4983101836680747
MICROCHIP_OVAL,PANEL_2X4,microchip,panel,False,-0.0030890410406810022,-0.016216582786747282,0.021004059675968717,0.017059243222514134,-0.42130524762708693,-0.8626150210690777
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_1X2,galaxy,panel,False,-0.003104160199416471,-0.00607175483907697,-0.0006475310085268551,0.002243711999990962,0.06529611388434292,-0.296168554279914
ROBOT_DISHES,TRANSLATOR_SPACE_GRAY,robot,translator,False,-0.003114292901386956,-0.007821617684958985,0.005894539302109416,0.006372360378291258,-0.3623611093595173,-0.6831954752681966
PEBBLES_L,SLEEP_POD_LAMB_WOOL,pebbles,sleep,False,-0.003116814136626556,-0.010534111354281072,0.0034047797677895127,0.005725666467596839,0.03684095842713688,-0.44525133363450836
MICROCHIP_RECTANGLE,TRANSLATOR_GRAPHITE_MIST,microchip,translator,False,-0.003122373815863794,-0.008493665076005687,0.005654862323819582,0.006258090885020114,-0.211650079994638,-0.48556852646796245
MICROCHIP_SQUARE,SLEEP_POD_LAMB_WOOL,microchip,sleep,False,-0.0032202369702896577,-0.008474593630000665,0.00032222706769598853,0.0037898061391135702,0.1212223903726043,-0.13411603561572738
MICROCHIP_SQUARE,TRANSLATOR_VOID_BLUE,microchip,translator,False,-0.003236415078028683,-0.014296301930207983,0.003111263638215713,0.007848970798434695,0.05657112412477191,-0.1931895772351031
MICROCHIP_SQUARE,PANEL_1X4,microchip,panel,False,-0.003261621072285808,-0.00818834360845929,0.002433615508334911,0.0043703138138350625,-0.3473410518463858,-0.8836798663169297
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_GRAPHITE_MIST,translator,translator,True,-0.0032741089338022534,-0.00653293420328744,0.0011224143905088646,0.0032271616188327473,0.322114968205006,-0.19489423192476824
OXYGEN_SHAKE_EVENING_BREATH,ROBOT_IRONING,oxygen,robot,False,-0.003288928958283633,-0.011777052421435725,0.006399583646208579,0.007468968034558384,0.21086026539298217,-0.4249632137842734
SLEEP_POD_COTTON,TRANSLATOR_ECLIPSE_CHARCOAL,sleep,translator,False,-0.003289862929220868,-0.01647506674180915,0.009063621043382387,0.010442699582851853,0.10436429342697755,-0.8307220279089109
MICROCHIP_SQUARE,ROBOT_IRONING,microchip,robot,False,-0.0032906379095532733,-0.012981876448347118,0.006587463256187652,0.007990242063453916,-0.3656619957414027,-0.76793534901486
MICROCHIP_CIRCLE,SLEEP_POD_COTTON,microchip,sleep,False,-0.0033333616150076663,-0.021576517960706972,0.009082010880685828,0.01317721888036116,-0.5414924404356224,-0.709124227119064
MICROCHIP_OVAL,UV_VISOR_ORANGE,microchip,visor,False,-0.0033497823699271106,-0.010384993984347946,0.003174398879454771,0.005547380627180717,0.09422303160980712,-0.03271812914006233
MICROCHIP_SQUARE,OXYGEN_SHAKE_EVENING_BREATH,microchip,oxygen,False,-0.003351046877374383,-0.010807195307797125,0.0013469037512807871,0.0053314333482173595,-0.04169348171928219,-0.8097917127937667
OXYGEN_SHAKE_EVENING_BREATH,PEBBLES_XL,oxygen,pebbles,False,-0.0033707936318101463,-0.005239690954877849,-0.002392648389606106,0.00132199150130639,-0.5779577119864426,-0.8776586250361492
MICROCHIP_SQUARE,PANEL_2X4,microchip,panel,False,-0.0033737027436802534,-0.01941557553354566,0.008870622284203676,0.011855892304380685,0.3016707333385517,-0.4758677881008577
MICROCHIP_RECTANGLE,PANEL_2X4,microchip,panel,False,-0.00338089208012759,-0.011336558525484755,0.0027907789037300143,0.0059038064311488295,-0.27411614456415245,-0.7049767156523804
PEBBLES_M,SLEEP_POD_NYLON,pebbles,sleep,False,-0.003384518544834537,-0.019277700890535075,0.01069221838058591,0.012302401412001361,0.3887252054480687,0.07089869759590836
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_TRIANGLE,galaxy,microchip,False,-0.00339658590148165,-0.008887400980907028,0.0070568215404572705,0.0073948202669189755,-0.008089633284749771,-0.15679691293424813
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_MORNING_BREATH,microchip,oxygen,False,-0.003402835843430226,-0.008735007531947118,0.0013217522764581175,0.004128072415840859,0.023918926994521365,-0.1021895604672564
MICROCHIP_SQUARE,ROBOT_DISHES,microchip,robot,False,-0.003500112852798867,-0.004393726492989531,-0.001993417637229729,0.0010715323651391798,-0.16137899874829068,-0.6222037140534251
PANEL_4X4,PEBBLES_S,panel,pebbles,False,-0.0035422780444737314,-0.008127366208169102,0.00023133195836438775,0.003460330558772652,0.08667153172831393,-0.4288671233717841
OXYGEN_SHAKE_CHOCOLATE,TRANSLATOR_SPACE_GRAY,oxygen,translator,False,-0.003549304772011744,-0.004027160297008528,-0.0030989995467022497,0.0003794204869375778,-0.17198064164523627,-0.8402541445629865
MICROCHIP_TRIANGLE,ROBOT_LAUNDRY,microchip,robot,False,-0.0035511470239783147,-0.008529228142263081,-0.000691241137841964,0.0035330355037308287,0.12173411506364447,-0.2917974422846985
ROBOT_LAUNDRY,UV_VISOR_YELLOW,robot,visor,False,-0.003552347798949271,-0.01019402095002968,0.005896708738309174,0.006862407089038981,0.0027763496140569464,-0.2678134931579852
MICROCHIP_RECTANGLE,UV_VISOR_YELLOW,microchip,visor,False,-0.0035902600855869035,-0.008595378850286214,0.002843465029489389,0.004777898729547891,-0.402237217299733,-0.7880663656720414
MICROCHIP_SQUARE,PEBBLES_XL,microchip,pebbles,False,-0.0035923208326168027,-0.012367651624735847,0.0013340052594919144,0.006220663320943766,-0.0033629495694837606,-0.6016938544117622
OXYGEN_SHAKE_GARLIC,UV_VISOR_YELLOW,oxygen,visor,False,-0.0035982952210679444,-0.004850197428030777,-0.0028537669623582692,0.0008905073061990512,0.16720403915787643,-0.8975081337135792
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_XS,galaxy,pebbles,False,-0.0036282534581646825,-0.0073648318461174145,0.0015214515438563487,0.0037629069651243484,-0.17308208781613654,-0.8893832970198315
PANEL_2X4,ROBOT_LAUNDRY,panel,robot,False,-0.0036326670870543004,-0.021795974309128517,0.022743448075660193,0.019088001419653437,-0.07337291566706984,-0.41922402404286724
PEBBLES_XL,SLEEP_POD_NYLON,pebbles,sleep,False,-0.0036376037543950045,-0.005295909017956778,-0.0010798959291904472,0.0018349178577581166,0.023183559900252487,-0.8029854106704623
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_RECTANGLE,galaxy,microchip,False,-0.0036880587866196025,-0.00800292983573699,-0.0014552132574971182,0.0030516957905042303,0.05296566016165192,-0.7171345455584625
PANEL_2X2,SLEEP_POD_POLYESTER,panel,sleep,False,-0.003698105214032854,-0.02087084482052756,0.00843603558597362,0.012483693850774542,-0.4278693598844918,-0.7116054626377042
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_M,galaxy,pebbles,False,-0.0037094196445352414,-0.00593886705640072,0.000733427113863127,0.003141573902155669,0.3668958775640527,-0.2847767965732827
MICROCHIP_RECTANGLE,SNACKPACK_VANILLA,microchip,snack,False,-0.003712525896118876,-0.012514931171862843,0.013047983734426711,0.011856481302589582,0.023426458082353035,-0.5562395930278254
OXYGEN_SHAKE_GARLIC,TRANSLATOR_ASTRO_BLACK,oxygen,translator,False,-0.0037346861617252778,-0.01054684884942035,0.006158364929387967,0.00715937366276591,-0.15774284329659113,-0.5357025815962397
MICROCHIP_CIRCLE,PANEL_1X2,microchip,panel,False,-0.003771549578997406,-0.016726831779600684,0.0035118479203423486,0.00918436156545614,0.24110668533027055,-0.8224276033177008
MICROCHIP_OVAL,PANEL_4X4,microchip,panel,False,-0.0037790384890047345,-0.0232180582711332,0.015714009064663113,0.015893995847694974,0.3056242717888914,-0.5063121042145451
ROBOT_MOPPING,ROBOT_VACUUMING,robot,robot,True,-0.0037817207904325616,-0.011839618538519543,0.003388179268445945,0.006248352392670429,-0.18779891382324307,-0.8381698692808639
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_GRAPHITE_MIST,galaxy,translator,False,-0.0038158163571872052,-0.020414518915308873,0.011175038407213355,0.012946400113649606,0.307299195195027,-0.49607225666425103
MICROCHIP_CIRCLE,TRANSLATOR_GRAPHITE_MIST,microchip,translator,False,-0.003822467813114409,-0.008806400253837927,0.0029709691591768275,0.004975428796259807,-0.470296430833905,-0.9014027399662282
MICROCHIP_TRIANGLE,TRANSLATOR_VOID_BLUE,microchip,translator,False,-0.003829335939769122,-0.007523605036916175,0.0016130014314395737,0.003929478460515734,-0.07298430801431482,-0.5411216488538606
PEBBLES_S,SLEEP_POD_POLYESTER,pebbles,sleep,False,-0.0038487832670877245,-0.0072211353719753655,-0.00017325352042754907,0.002885261069666237,-0.18207634032403394,-0.6313650354175661
SLEEP_POD_NYLON,UV_VISOR_MAGENTA,sleep,visor,False,-0.003920635536136311,-0.018159741886393202,0.006967049240607903,0.010528150455090706,-0.1593562014667367,-0.6797427172865846
PANEL_2X2,PEBBLES_S,panel,pebbles,False,-0.003928456011690549,-0.009954172048537251,0.004896942195203696,0.006377960162942532,0.08012309936457783,-0.31470213375946166
ROBOT_MOPPING,SLEEP_POD_COTTON,robot,sleep,False,-0.003962068818413103,-0.010408634338805687,-0.000595705765330496,0.004559906960070443,0.6490747648781485,0.4208009421210191
MICROCHIP_RECTANGLE,TRANSLATOR_SPACE_GRAY,microchip,translator,False,-0.003978381349607211,-0.01342905495642984,0.003331065709674124,0.007007807528345938,-0.09020533843997829,-0.7911682053764322
OXYGEN_SHAKE_GARLIC,PEBBLES_XL,oxygen,pebbles,False,-0.00404832237966005,-0.01552066296960224,0.0035187015063596915,0.00824875642468132,0.3969308630415393,-0.4126404814442369
MICROCHIP_RECTANGLE,PEBBLES_S,microchip,pebbles,False,-0.004079707070482492,-0.007771675637884998,0.0029741220332761397,0.004989630687523514,0.1500475058796651,-0.053613901834618644
MICROCHIP_OVAL,PANEL_1X4,microchip,panel,False,-0.004093539324119582,-0.015213438465506454,0.005905217426387253,0.008658026213309257,0.22543229613329452,-0.3597770788297038
MICROCHIP_RECTANGLE,UV_VISOR_RED,microchip,visor,False,-0.004106634338476916,-0.01366328996471303,0.0007245491857807032,0.006757713804488066,0.06615588123655287,-0.05946405782235722
ROBOT_DISHES,ROBOT_MOPPING,robot,robot,True,-0.004122858578408142,-0.011206596247978151,0.0020665514113554577,0.005455515783484286,-0.4115204395507989,-0.7342335702087939
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_SUEDE,galaxy,sleep,False,-0.0041403929493711465,-0.023074500624977314,0.007919941104959131,0.013554837448552395,-0.14252516850164254,-0.6530970433123183
OXYGEN_SHAKE_MINT,SLEEP_POD_COTTON,oxygen,sleep,False,-0.004148480834847543,-0.014992536388644138,0.016217662272154494,0.014411147042938941,-0.29267833461745846,-0.7313381890312501
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XS,galaxy,pebbles,False,-0.004241750868928611,-0.0087068422341782,0.0017664441926760386,0.004412732253227456,-0.29315162386490984,-0.8452826017369434
PANEL_2X2,SLEEP_POD_NYLON,panel,sleep,False,-0.004266923582599675,-0.012117850667754095,0.00964493650169738,0.00986427588019119,0.03359015136502493,-0.31109234663014823
ROBOT_MOPPING,SLEEP_POD_NYLON,robot,sleep,False,-0.004298947369949469,-0.005677182896933686,-0.0021826496687160214,0.001519098954550025,-0.049961188237927355,-0.6664624580295014
MICROCHIP_CIRCLE,TRANSLATOR_ASTRO_BLACK,microchip,translator,False,-0.004317068025322886,-0.01607993884651657,0.007677093976361516,0.009700146866395245,-0.08433989962304105,-0.5825815823412438
PEBBLES_M,ROBOT_IRONING,pebbles,robot,False,-0.004334739484152277,-0.017486623138999853,0.016678633475233805,0.01501484710640636,-0.536315779100875,-0.7302025187127276
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_VOID_BLUE,translator,translator,True,-0.00434725125933219,-0.008383079477007664,0.0028479399659472483,0.005100335308740011,0.21798594195364088,-0.22431340138820158
MICROCHIP_RECTANGLE,TRANSLATOR_ECLIPSE_CHARCOAL,microchip,translator,False,-0.0043953987426731895,-0.008622204764930693,0.0008382554752184489,0.0039272878220343935,0.2028870455974315,-0.13780788113898032
MICROCHIP_RECTANGLE,TRANSLATOR_ASTRO_BLACK,microchip,translator,False,-0.004396567611288939,-0.020574316685278128,0.015397704766820694,0.014906508923833666,0.2857846302089019,-0.023149166648970862
MICROCHIP_OVAL,PANEL_1X2,microchip,panel,False,-0.004405555374270118,-0.011302127742050765,0.004123349033818708,0.0064023284492484775,-0.4607628168857644,-0.8745160779137948
OXYGEN_SHAKE_EVENING_BREATH,PANEL_2X4,oxygen,panel,False,-0.004407555662510163,-0.017505846843788246,0.006413825665570957,0.00989700028959744,-0.27625527546966344,-0.814953781947652
PEBBLES_L,UV_VISOR_RED,pebbles,visor,False,-0.004438660328519732,-0.01054000799282343,0.0046499350255377915,0.0065511489473333295,-0.006246908506717645,-0.5666583610982573
PEBBLES_XL,UV_VISOR_MAGENTA,pebbles,visor,False,-0.0044507132709224176,-0.00846902103717032,6.333299772001542e-05,0.003500912627800988,0.22179267170646777,-0.19572269444493318
PANEL_2X2,ROBOT_IRONING,panel,robot,False,-0.004453352691518906,-0.017733536350499603,0.01499972581544993,0.014058095795885366,-0.056510616732333124,-0.403393339728934
OXYGEN_SHAKE_CHOCOLATE,PEBBLES_M,oxygen,pebbles,False,-0.004495075583399596,-0.015032013957256528,0.004439142536988999,0.008029446554776078,-0.17007845799727805,-0.5010446871202849
MICROCHIP_CIRCLE,SNACKPACK_PISTACHIO,microchip,snack,False,-0.004496699150282254,-0.01679536206268882,0.007165118896122677,0.009792185336001579,0.19462057068139837,-0.6008935839964884
PANEL_2X2,ROBOT_LAUNDRY,panel,robot,False,-0.00454055133874547,-0.008854523471197272,-0.0019949282583681875,0.0030668991287016657,0.3955423865266128,0.22116410734510727
MICROCHIP_SQUARE,SLEEP_POD_COTTON,microchip,sleep,False,-0.004554303561499964,-0.014157311945299724,0.001405226175021771,0.006855866134267458,0.6560239335230689,0.5011217347493196
PEBBLES_L,ROBOT_VACUUMING,pebbles,robot,False,-0.004604181632495426,-0.01027651402457271,-0.001200096329113465,0.004037660063877141,-0.06609270706348264,-0.29867573530885
OXYGEN_SHAKE_MORNING_BREATH,PANEL_4X4,oxygen,panel,False,-0.004607116348888533,-0.010315954541430876,-0.00077363574889987,0.004115149779334417,-0.005464619395897745,-0.473132588316968
OXYGEN_SHAKE_MORNING_BREATH,ROBOT_VACUUMING,oxygen,robot,False,-0.004653002454091411,-0.015157712780803021,0.012425345968366627,0.01218238676260178,0.2608750187112416,-0.3683768738033704
ROBOT_IRONING,TRANSLATOR_VOID_BLUE,robot,translator,False,-0.0046710380829338505,-0.017760918636074357,0.004362604051531839,0.009476369438735727,0.026238694836819954,-0.3039491015054452
ROBOT_MOPPING,SLEEP_POD_LAMB_WOOL,robot,sleep,False,-0.004704043261667367,-0.01408809993931198,0.006255481141231235,0.00837961402094976,0.09162652702130986,-0.2237209742783675
MICROCHIP_TRIANGLE,PEBBLES_XS,microchip,pebbles,False,-0.004715376967770288,-0.0062136374934946845,-0.003005693214750744,0.0013181430017671115,0.24801666258300448,-0.008561756591939947
